"DateTime","Latitude","Longitude","Electric Power System > Generator Set > 1 > Engine > Fuel Rate","Electric Power System > Generator Set > 1 > Engine > Load percentage","Electric Power System > Generator Set > 1 > Engine > Speed","Electric Power System > Generator Set > 1 > Engine > Torque percentage","Electric Power System > Generator Set > 2 > Engine > Fuel Rate","Electric Power System > Generator Set > 2 > Engine > Load percentage","Electric Power System > Generator Set > 2 > Engine > Speed","Electric Power System > Generator Set > 2 > Engine > Torque percentage","Electric Power System > Power Distribution Main AC > 1 > Microgrid > Power","Electric Power System > Power Distribution Main AC > 1 > Shore Connection > Power","Electric Power System > Power Distribution Main AC DC Shore Connection > 1 > Inverter > Power","Navigation and Communication > Navigation Data > Location Current > Speed Over Ground","Propulsion and Steering > Propulsion Main Electric > Port > Inverter > Power","Propulsion and Steering > Propulsion Main Electric > Starboard > Inverter > Power","Propulsion and Steering > Thruster Electric > Port Aft > Inverter > Power","Propulsion and Steering > Thruster Electric > Port Forward > Inverter > Power","Propulsion and Steering > Thruster Electric > Starboard Aft > Inverter > Power","Electric Power System > Energy Storage Main > 1 > Battery Space > Power","Electric Power System > Energy Storage Main > 1 > Battery Space > State of Charge"
"2026-01-28 19:58:00",60.53083,4.97414,,,,,,,,,,,,0.02,,,,,,37.79,
"2026-01-28 19:59:00",60.53082,4.97415,,,,,,,,,,,,0.02,,,,,,41.38,38.6
"2026-01-28 20:00:00",60.53082,4.97413,0,0,0,0,0,0,0,0,0,,0,0.02,0,0,0,0,0,37.21,38.5
"2026-01-28 20:01:00",60.53084,4.97411,,,,,,,,,,,,0.02,,,,,,39.65,38.4
"2026-01-28 20:02:00",60.53084,4.97411,,,,,,,,,,0,,0.03,,,,,,37.23,
"2026-01-28 20:03:00",60.53083,4.97413,,,,,,,,,,,,0.02,,,,,,41.92,38.3
"2026-01-28 20:04:00",60.53083,4.97414,,,,,,,,,,,,0.02,,,,,,60.46,38.2
"2026-01-28 20:05:00",60.53084,4.97414,0,0,0,0,0,0,0,0,0,,0,0.02,0,0,0,0,0,46.7,38.1
"2026-01-28 20:06:00",60.53082,4.97414,,,,,,,,,,,,,,,,,,44.31,38
"2026-01-28 20:07:00",60.53083,4.97414,,,,,,,,,,0,,0.02,,,,,,58.44,37.9
"2026-01-28 20:08:00",60.53082,4.97415,,,,,,,,,,,,0.02,,,,,,54.79,37.8
"2026-01-28 20:09:00",60.53084,4.97414,,,,,,,,,,,,0,,,,,,51.43,37.7
"2026-01-28 20:10:00",60.53082,4.97413,0,0,0,0,0,0,0,0,0,,0,0.03,0,0,0,0,0,54.4,37.6
"2026-01-28 20:11:00",60.53082,4.97411,,,,,,,,,,,,0,,,,,,56.01,37.5
"2026-01-28 20:12:00",60.53083,4.97413,,,,,,,,,,0,,0.02,,,,,,60.19,37.4
"2026-01-28 20:13:00",60.53082,4.97412,,,,,,,,,,,,0.03,,,,,,39.39,37.3
"2026-01-28 20:14:00",60.53082,4.97415,,,,,,,,,,,,0.02,,,,,,37.5,
"2026-01-28 20:15:00",60.53083,4.97414,0,0,0,0,,,,,0,,0,0,0,0,0,0,0,42.22,37.2
"2026-01-28 20:16:00",60.53081,4.97413,,,,,0,0,0,0,,,,0.02,,,,,,42.85,37.1
"2026-01-28 20:17:00",60.53083,4.97414,,,,,,,,,,0,,0.02,,,,,,40.31,37
"2026-01-28 20:18:00",60.53082,4.97414,,,,,,,,,,,,,,,,,,35.82,
"2026-01-28 20:19:00",60.5308,4.97413,,,,,,,,,,,,0.02,,,,,,35.51,36.9
"2026-01-28 20:20:00",60.53082,4.97412,0,0,0,0,,,,,0,,0,0.02,0,0,0,0,0,37.76,36.8
"2026-01-28 20:21:00",60.53082,4.97414,,,,,0,0,0,0,,,,0.02,,,,,,35.81,
"2026-01-28 20:22:00",60.53081,4.97414,,,,,,,,,,0,,0.03,,,,,,32.88,36.7
"2026-01-28 20:23:00",60.53082,4.97413,,,,,,,,,,,,,,,,,,34.78,
"2026-01-28 20:24:00",60.53082,4.97413,,,,,,,,,,,,0.02,,,,,,38.77,36.6
"2026-01-28 20:25:00",60.53083,4.97414,0,0,0,0,,,,,0,,0,0,0,0,0,0,0,37.88,36.5
"2026-01-28 20:26:00",60.53083,4.97415,,,,,0,0,0,0,,,,0.03,,,,,,33.84,36.4
"2026-01-28 20:27:00",60.53082,4.97415,,,,,,,,,,0,,0,,,,,,34.96,
"2026-01-28 20:28:00",60.53081,4.97414,,,,,,,,,,,,0.02,,,,,,38.97,36.3
"2026-01-28 20:29:00",60.53082,4.97415,,,,,,,,,,,,0,,,,,,38.62,36.2
"2026-01-28 20:30:00",60.53082,4.97417,0,0,0,0,,,,,0,,0,0.03,0,0,0,0,0,31.71,
"2026-01-28 20:31:00",60.53081,4.97415,,,,,0,0,0,0,,,,0.02,,,,,,33.89,36.1
"2026-01-28 20:32:00",60.53082,4.97415,,,,,,,,,,0,,0.02,,,,,,38.17,
"2026-01-28 20:33:00",60.53082,4.97413,,,,,,,,,,,,0.02,,,,,,35.91,36
"2026-01-28 20:34:00",60.53083,4.97415,,,,,,,,,,,,0.02,,,,,,31.01,35.9
"2026-01-28 20:35:00",60.53082,4.97414,,,,,,,,,0,,0,0.02,0,0,0,0,0,31.74,
"2026-01-28 20:36:00",60.53083,4.97412,0,0,0,0,0,0,0,0,,,,0.02,,,,,,34.98,35.8
"2026-01-28 20:37:00",60.53084,4.97413,,,,,,,,,,0,,,,,,,,35.23,35.7
"2026-01-28 20:38:00",60.53083,4.97413,,,,,,,,,,,,0,,,,,,33.53,
"2026-01-28 20:39:00",60.53083,4.97413,,,,,,,,,,,,0.02,,,,,,31.63,35.6
"2026-01-28 20:40:00",60.53082,4.97412,,,,,,,,,0,,0,0.02,0,0,0,0,0,33.08,
"2026-01-28 20:41:00",60.53082,4.97412,0,0,0,0,0,0,0,0,,,,0.03,,,,,,37.18,35.5
"2026-01-28 20:42:00",60.53081,4.97413,,,,,,,,,,0,,0,,,,,,34.57,35.4
"2026-01-28 20:43:00",60.53082,4.97413,,,,,,,,,,,,0.03,,,,,,31.44,
"2026-01-28 20:44:00",60.53081,4.97415,,,,,,,,,,,,0,,,,,,30.74,35.3
"2026-01-28 20:45:00",60.53082,4.97416,,,,,,,,,0,,0,,0,0,0,0,0,36.48,35.2
"2026-01-28 20:46:00",60.53082,4.97415,0,0,0,0,0,0,0,0,,,,0.02,,,,,,35.77,
"2026-01-28 20:47:00",60.5308,4.97414,,,,,,,,,,0,,,,,,,,31.22,35.1
"2026-01-28 20:48:00",60.53081,4.97413,,,,,,,,,,,,0.03,,,,,,30.76,
"2026-01-28 20:49:00",60.53081,4.97415,,,,,,,,,,,,0,,,,,,35.28,35
"2026-01-28 20:50:00",60.53081,4.97414,,,,,,,,,0,,0,0.02,0,0,0,0,0,39.87,34.9
"2026-01-28 20:51:00",60.53081,4.97414,0,0,0,0,0,0,0,0,,,,0.02,,,,,,35.34,
"2026-01-28 20:52:00",60.53081,4.97413,,,,,,,,,,0,,0.03,,,,,,33.09,34.8
"2026-01-28 20:53:00",60.53081,4.97414,,,,,,,,,,,,0,,,,,,32.43,34.7
"2026-01-28 20:54:00",60.53082,4.97413,,,,,,,,,,,,0.02,,,,,,36.88,
"2026-01-28 20:55:00",60.53081,4.97414,,,,,,,,,0,,0,0,0,0,0,0,0,35.68,34.6
"2026-01-28 20:56:00",60.53082,4.97411,0,0,0,0,0,0,0,0,,,,,,,,,,30.61,34.5
"2026-01-28 20:57:00",60.53082,4.9741,,,,,,,,,,0,,0.03,,,,,,29.83,
"2026-01-28 20:58:00",60.5308,4.97412,,,,,,,,,,,,0.02,,,,,,34.56,34.4
"2026-01-28 20:59:00",60.5308,4.97414,,,,,,,,,,,,0.02,,,,,,34.04,
"2026-01-28 21:00:00",60.5308,4.97414,,,,,,,,,0,,0,0.02,0,0,0,0,0,32.83,34.3
"2026-01-28 21:01:00",60.53081,4.97415,0,0,0,0,0,0,0,0,,,,0.02,,,,,,31.63,34.2
"2026-01-28 21:02:00",60.5308,4.97415,,,,,,,,,,0,,0.02,,,,,,32.99,
"2026-01-28 21:03:00",60.5308,4.97413,,,,,,,,,,,,0.02,,,,,,36.74,34.1
"2026-01-28 21:04:00",60.53081,4.97415,,,,,,,,,,,,0.03,,,,,,34.08,34
"2026-01-28 21:05:00",60.53081,4.97412,,,,,,,,,0,,0,0,0,0,0,0,0,29.09,
"2026-01-28 21:06:00",60.53081,4.97413,0,0,0,0,0,0,0,0,,,,0.03,,,,,,29.53,33.9
"2026-01-28 21:07:00",60.53082,4.97412,,,,,,,,,,0,,,,,,,,34.28,
"2026-01-28 21:08:00",60.5308,4.9741,,,,,,,,,,,,0.02,,,,,,34.31,33.8
"2026-01-28 21:09:00",60.53081,4.97413,,,,,,,,,,,,,,,,,,30.46,33.7
"2026-01-28 21:10:00",60.53083,4.97412,,,,,,,,,0,,0,0.02,0,0,0,0,0,31.31,
"2026-01-28 21:11:00",60.53082,4.97414,0,0,0,0,0,0,0,0,,,,0.02,,,,,,34.83,33.6
"2026-01-28 21:12:00",60.53083,4.97414,,,,,,,,,,0,,0,,,,,,38.61,
"2026-01-28 21:13:00",60.53083,4.97414,,,,,,,,,,,,0.02,,,,,,36.5,33.5
"2026-01-28 21:14:00",60.53082,4.97412,,,,,,,,,,,,0.02,,,,,,33.86,33.4
"2026-01-28 21:15:00",60.53082,4.97413,,,,,,,,,0,,0,0.02,0,0,0,0,0,33.21,
"2026-01-28 21:16:00",60.53082,4.97414,0,0,0,0,0,0,0,0,,,,0.02,,,,,,35.45,33.3
"2026-01-28 21:17:00",60.53081,4.97415,,,,,,,,,,0,,0.02,,,,,,34.27,33.2
"2026-01-28 21:18:00",60.53082,4.97414,,,,,,,,,,,,0.02,,,,,,30.06,
"2026-01-28 21:19:00",60.53082,4.97414,,,,,,,,,,,,0.02,,,,,,29.48,33.1
"2026-01-28 21:20:00",60.53081,4.97415,,,,,,,,,0,,0,0,0,0,0,0,0,33.78,
"2026-01-28 21:21:00",60.53081,4.97413,0,0,0,0,0,0,0,0,,,,,,,,,,35.81,33
"2026-01-28 21:22:00",60.53082,4.97415,,,,,,,,,,0,,0.03,,,,,,30.94,32.9
"2026-01-28 21:23:00",60.53082,4.97414,,,,,,,,,,,,0,,,,,,31.31,
"2026-01-28 21:24:00",60.53082,4.97414,,,,,,,,,,,,0.02,,,,,,34.15,32.8
"2026-01-28 21:25:00",60.53082,4.97414,,,,,,,,,0,,0,0.02,0,0,0,0,0,37.06,32.7
"2026-01-28 21:26:00",60.53083,4.97413,0,0,0,0,0,0,0,0,,,,0.02,,,,,,34.23,
"2026-01-28 21:27:00",60.53082,4.97411,,,,,,,,,,0,,0,,,,,,30.74,32.6
"2026-01-28 21:28:00",60.53081,4.97413,,,,,,,,,,,,0.02,,,,,,30.81,
"2026-01-28 21:29:00",60.53081,4.97415,,,,,,,,,,,,0.03,,,,,,36.35,32.5
"2026-01-28 21:30:00",60.53082,4.97413,,,,,,,,,0,,0,0.02,0,0,0,0,0,35.99,32.4
"2026-01-28 21:31:00",60.53082,4.97411,0,0,0,0,0,0,0,0,,,,,,,,,,31.87,
"2026-01-28 21:32:00",60.53081,4.97414,,,,,,,,,,0,,0.03,,,,,,31.64,32.3
"2026-01-28 21:33:00",60.53082,4.97414,,,,,,,,,,,,,,,,,,35.31,32.2
"2026-01-28 21:34:00",60.53082,4.97414,,,,,,,,,,,,0.02,,,,,,36.38,
"2026-01-28 21:35:00",60.53081,4.97414,,,,,,,,,0,,0,0.05,0,0,0,0,0,33.24,32.1
"2026-01-28 21:36:00",60.5308,4.97414,0,0,0,0,0,0,0,0,,,,0,,,,,,31.6,32
"2026-01-28 21:37:00",60.5308,4.97414,,,,,,,,,,0,,,,,,,,33.37,
"2026-01-28 21:38:00",60.53081,4.97413,,,,,,,,,,,,0.02,,,,,,37.21,31.9
"2026-01-28 21:39:00",60.5308,4.97414,,,,,,,,,,,,0,,,,,,34.09,31.8
"2026-01-28 21:40:00",60.53081,4.97414,,,,,,,,,,,,0.03,,,,,,30.25,
"2026-01-28 21:41:00",60.5308,4.97413,0,0,0,0,0,0,0,0,0,,0,0.02,0,0,0,0,0,29.38,31.7
"2026-01-28 21:42:00",60.5308,4.97412,,,,,,,,,,0,,0,,,,,,33.31,
"2026-01-28 21:43:00",60.5308,4.97413,,,,,,,,,,,,0.02,,,,,,33.97,31.6
"2026-01-28 21:44:00",60.5308,4.97414,,,,,,,,,,,,,,,,,,29.73,
"2026-01-28 21:45:00",60.53081,4.97414,,,,,,,,,,,,0.03,,,,,,30.25,31.5
"2026-01-28 21:46:00",60.53081,4.97413,0,0,0,0,0,0,0,0,0,,0,0.02,0,0,0,0,0,33.72,31.4
"2026-01-28 21:47:00",60.5308,4.97414,,,,,,,,,,0,,0.02,,,,,,35,
"2026-01-28 21:48:00",60.53081,4.97415,,,,,,,,,,,,0.02,,,,,,32.92,31.3
"2026-01-28 21:49:00",60.53081,4.97413,,,,,,,,,,,,0.02,,,,,,32.14,31.2
"2026-01-28 21:50:00",60.53081,4.97413,,,,,,,,,,,,0.02,,,,,,33.02,
"2026-01-28 21:51:00",60.5308,4.97414,0,0,0,0,0,0,0,0,0,,0,0.05,0,0,0,0,0,37.34,31.1
"2026-01-28 21:52:00",60.53081,4.97416,,,,,,,,,,0,,0.02,,,,,,36.8,31
"2026-01-28 21:53:00",60.5308,4.97414,,,,,,,,,,,,0.02,,,,,,31.97,
"2026-01-28 21:54:00",60.53079,4.97413,,,,,,,,,,,,0,,,,,,31.93,30.9
"2026-01-28 21:55:00",60.5308,4.97412,,,,,,,,,,,,,,,,,,36.63,
"2026-01-28 21:56:00",60.53079,4.97412,0,0,0,0,0,0,0,0,0,,0,0.02,0,0,0,0,0,36.25,30.8
"2026-01-28 21:57:00",60.5308,4.97414,,,,,,,,,,0,,,,,,,,33.19,30.7
"2026-01-28 21:58:00",60.5308,4.97414,,,,,,,,,,,,0.02,,,,,,32.83,
"2026-01-28 21:59:00",60.53079,4.97412,,,,,,,,,,,,0.02,,,,,,35.63,30.6
"2026-01-28 22:00:00",60.5308,4.97414,,,,,,,,,,,,0.02,,,,,,36.32,30.5
"2026-01-28 22:01:00",60.5308,4.97413,0,0,0,0,0,0,0,0,0,,0,0.02,0,0,0,0,0,31.37,
"2026-01-28 22:02:00",60.5308,4.97413,,,,,,,,,,0,,0.03,,,,,,29.72,30.4
"2026-01-28 22:03:00",60.5308,4.97414,,,,,,,,,,,,0.02,,,,,,30.27,
"2026-01-28 22:04:00",60.5308,4.97414,,,,,,,,,,,,0,,,,,,35.84,30.3
"2026-01-28 22:05:00",60.53079,4.97414,,,,,,,,,,,,0.02,,,,,,34.64,30.2
"2026-01-28 22:06:00",60.5308,4.97415,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,29.9,
"2026-01-28 22:07:00",60.53081,4.97413,,,,,,,,,,0,,0.02,,,,,,30.36,30.1
"2026-01-28 22:08:00",60.5308,4.97412,,,,,,,,,,,,0.02,,,,,,35.11,
"2026-01-28 22:09:00",60.53081,4.97412,,,,,,,,,,,,0.02,,,,,,37.39,30
"2026-01-28 22:10:00",60.53081,4.97414,,,,,,,,,,,,0.02,,,,,,33.86,29.9
"2026-01-28 22:11:00",60.5308,4.97414,0,0,0,0,0,0,0,0,0,,0,0.02,0,0,0,0,0,30.41,
"2026-01-28 22:12:00",60.53081,4.97412,,,,,,,,,,0,,0,,,,,,32.02,29.8
"2026-01-28 22:13:00",60.53081,4.97415,,,,,,,,,,,,0.02,,,,,,36.36,29.7
"2026-01-28 22:14:00",60.53081,4.97412,,,,,,,,,,,,0.02,,,,,,35.15,
"2026-01-28 22:15:00",60.53082,4.97413,,,,,,,,,,,,0.02,,,,,,31.66,29.6
"2026-01-28 22:16:00",60.53081,4.97413,0,0,0,0,0,0,0,0,0,,0,0.02,0,0,0,0,0,30.66,
"2026-01-28 22:17:00",60.5308,4.97413,,,,,,,,,,0,,0.03,,,,,,34.84,29.5
"2026-01-28 22:18:00",60.5308,4.97414,,,,,,,,,,,,,,,,,,36.89,29.4
"2026-01-28 22:19:00",60.53079,4.97413,,,,,,,,,,,,0,,,,,,31.67,
"2026-01-28 22:20:00",60.53081,4.97414,,,,,,,,,,,,,,,,,,30.47,29.3
"2026-01-28 22:21:00",60.53082,4.97413,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,32.73,
"2026-01-28 22:22:00",60.5308,4.97414,,,,,,,,,,0,,0.03,,,,,,35.16,29.2
"2026-01-28 22:23:00",60.53081,4.97413,,,,,,,,,,,,0.02,,,,,,31.82,29.1
"2026-01-28 22:24:00",60.5308,4.97413,,,,,,,,,,,,0,,,,,,29.47,
"2026-01-28 22:25:00",60.53081,4.97411,,,,,,,,,,,,0.02,,,,,,30.21,29
"2026-01-28 22:26:00",60.53081,4.97412,0,0,0,0,0,0,0,0,0,,0,0.02,0,0,0,0,0,35.47,28.9
"2026-01-28 22:27:00",60.53081,4.97414,,,,,,,,,,0,,0.02,,,,,,36.27,
"2026-01-28 22:28:00",60.53081,4.97411,,,,,,,,,,,,0.03,,,,,,32.15,28.8
"2026-01-28 22:29:00",60.53081,4.97414,,,,,,,,,,,,,,,,,,33.67,
"2026-01-28 22:30:00",60.53081,4.97414,,,,,,,,,,,,,,,,,,37.46,28.7
"2026-01-28 22:31:00",60.53081,4.97415,0,0,0,0,,,,,0,,0,0.02,0,0,0,0,0,36.7,28.6
"2026-01-28 22:32:00",60.53081,4.97415,,,,,0,0,0,0,,0,,0,,,,,,32.84,
"2026-01-28 22:33:00",60.5308,4.97415,,,,,,,,,,,,0.03,,,,,,32.05,28.5
"2026-01-28 22:34:00",60.53081,4.97414,,,,,,,,,,,,0,,,,,,33.84,28.4
"2026-01-28 22:35:00",60.53081,4.97413,,,,,,,,,,,,0.02,,,,,,38.86,
"2026-01-28 22:36:00",60.53081,4.97412,0,0,0,0,,,,,0,,0,,0,0,0,0,0,35.64,28.3
"2026-01-28 22:37:00",60.53081,4.97413,,,,,0,0,0,0,,0,,0.02,,,,,,32.05,28.2
"2026-01-28 22:38:00",60.53081,4.97413,,,,,,,,,,,,0.02,,,,,,35.04,
"2026-01-28 22:39:00",60.53081,4.97412,,,,,,,,,,,,0.02,,,,,,39.15,28.1
"2026-01-28 22:40:00",60.5308,4.97413,,,,,,,,,,,,0.02,,,,,,38.18,28
"2026-01-28 22:41:00",60.5308,4.97412,0,0,0,0,,,,,0,,0,0.02,0,0,0,0,0,32.18,
"2026-01-28 22:42:00",60.53081,4.97411,,,,,0,0,0,0,,0,,,,,,,,31.49,27.9
"2026-01-28 22:43:00",60.5308,4.9741,,,,,,,,,,,,0.02,,,,,,35.89,27.8
"2026-01-28 22:44:00",60.53081,4.9741,,,,,,,,,,,,0,,,,,,36.46,
"2026-01-28 22:45:00",60.53082,4.97412,,,,,,,,,,,,,,,,,,33.13,27.7
"2026-01-28 22:46:00",60.53081,4.97414,0,0,0,0,,,,,0,,0,0.02,0,0,0,0,0,30.64,27.6
"2026-01-28 22:47:00",60.53081,4.97413,,,,,0,0,0,0,,0,,0.05,,,,,,32.54,
"2026-01-28 22:48:00",60.53081,4.97413,,,,,,,,,,,,,,,,,,46.18,27.5
"2026-01-28 22:49:00",60.53081,4.97413,,,,,,,,,,,,0.05,,,,,,78.31,27.4
"2026-01-28 22:50:00",60.53083,4.97412,,,,,,,,,,,,0.06,,,,,,65.83,27.25
"2026-01-28 22:51:00",60.53083,4.97413,,,,,,,,,0,,0,0.05,0,0,0,0,0,32.89,
"2026-01-28 22:52:00",60.53081,4.97414,0,0,0,0,0,0,0,0,,0,,0.05,,,,,,35.76,27.1
"2026-01-28 22:53:00",60.53079,4.97416,,,,,,,,,,,,0.06,,,,,,35.78,27
"2026-01-28 22:54:00",60.53079,4.97414,,,,,,,,,,,,0.05,,,,,,31.01,
"2026-01-28 22:55:00",60.5308,4.97415,,,,,,,,,,,,,,,,,,31.03,26.9
"2026-01-28 22:56:00",60.5308,4.97414,,,,,,,,,0,,0,0,0,0,0,0,0,35.54,
"2026-01-28 22:57:00",60.53081,4.97416,0,0,0,0,0,0,0,0,,0,,0.03,,,,,,34.08,26.8
"2026-01-28 22:58:00",60.53081,4.97412,,,,,,,,,,,,,,,,,,30.96,26.7
"2026-01-28 22:59:00",60.5308,4.9741,,,,,,,,,,,,0.02,,,,,,31.24,
"2026-01-28 23:00:00",60.5308,4.9741,,,,,,,,,,,,,,,,,,32.81,26.6
"2026-01-28 23:01:00",60.53081,4.97408,,,,,,,,,0,,0,,0,0,0,0,0,35.68,26.5
"2026-01-28 23:02:00",60.53081,4.97413,0,0,0,0,0,0,0,0,,0,,0.02,,,,,,33.59,
"2026-01-28 23:03:00",60.53081,4.97414,,,,,,,,,,,,0,,,,,,29.54,26.4
"2026-01-28 23:04:00",60.5308,4.97412,,,,,,,,,,,,0.02,,,,,,28.99,
"2026-01-28 23:05:00",60.5308,4.97413,,,,,,,,,,,,0,,,,,,33.86,26.3
"2026-01-28 23:06:00",60.53081,4.97415,,,,,,,,,0,,0,0.03,0,0,0,0,0,35.3,26.2
"2026-01-28 23:07:00",60.53081,4.97415,0.83,3.78,422.78,1.94,0,0,0,0,,0,,0.05,,,,,,30.35,
"2026-01-28 23:08:00",60.5308,4.97414,1.1,4.5,648.5,2,,,,,,,,,,,,,,30.86,26.1
"2026-01-28 23:09:00",60.53079,4.97412,7.8,13.4,930.99,25.49,,,,,,,,0,,,,,,25.54,
"2026-01-28 23:10:00",60.53079,4.97414,61.28,62.5,1799.64,57.5,,,,,,,,0.06,,,,,,-211.83,26.35
"2026-01-28 23:11:00",60.53078,4.97417,60.56,62.5,1799.75,56.5,,,,,0,,0,0.03,0,0,0,0,0,-214.51,26.77
"2026-01-28 23:12:00",60.53077,4.97416,60.57,62.5,1799,56.5,0,0,0,0,,,,0,,,,,,-215.58,27.15
"2026-01-28 23:13:00",60.53077,4.97412,61.01,62.5,1799.04,56.64,,,,,,0,,0.03,,,,,,-216.54,27.55
"2026-01-28 23:14:00",60.53077,4.97414,62.26,63.5,1798.5,58.5,,,,,,,,0.03,,,,,,-218.07,27.95
"2026-01-28 23:15:00",60.53077,4.97416,61.95,63.5,1798.7,57.6,,,,,,,,0.09,,,,,,-219.69,28.32
"2026-01-28 23:16:00",60.53079,4.97413,62.14,63.5,1797.95,58.5,,,,,0,,0,0.05,0,0,0,0,0,-221.62,28.75
"2026-01-28 23:17:00",60.53079,4.97412,62.69,64.5,1799.13,58.5,0,0,0,0,,,,0.05,,,,,,-222.54,29.09
"2026-01-28 23:18:00",60.53076,4.97415,63.66,,1801.31,,,,,,,0,,0.04,,,,,,-223,29.51
"2026-01-28 23:19:00",60.53077,4.97417,63.84,64.63,1801.05,59.5,,,,,,,,0.02,,,,,,-224.51,29.95
"2026-01-28 23:20:00",60.53078,4.97415,63.34,64.5,1800.35,59.5,,,,,,,,0.02,,,,,,-226.03,30.37
"2026-01-28 23:21:00",60.53078,4.97416,63.81,65.1,1798.91,59.5,,,,,0,,0,0.05,0,0,0,0,0,-226.41,30.74
"2026-01-28 23:22:00",60.53078,4.97415,65.44,66.5,1798.68,61.13,0,0,0,0,,,,0.06,,,,,,-227.56,31.15
"2026-01-28 23:23:00",60.53077,4.97415,65.86,66.5,1799.56,,,,,,,0,,0.03,,,,,,-227.93,31.54
"2026-01-28 23:24:00",60.53078,4.97417,65.16,66.5,1799.07,60.5,,,,,,,,0.05,,,,,,-229.77,31.95
"2026-01-28 23:25:00",60.53079,4.97412,65.16,66.5,1799.25,60.5,,,,,,,,0.02,,,,,,-231.93,32.36
"2026-01-28 23:26:00",60.53078,4.9741,65.83,67.5,1797,61.5,,,,,0,,0,0.03,0,0,0,0,0,-232.56,32.82
"2026-01-28 23:27:00",60.53079,4.9741,67.03,67.5,1798.23,62.28,0,0,0,0,,,,0.04,,,,,,-233.7,33.26
"2026-01-28 23:28:00",60.53079,4.97417,66.23,67,1799.59,61.5,,,,,,0,,0.08,,,,,,-234.91,33.65
"2026-01-28 23:29:00",60.53078,4.97414,65.67,67.07,1797.89,61.5,,,,,,,,,,,,,,-237.77,34.05
"2026-01-28 23:30:00",60.53077,4.97412,66.37,68,1798.82,62.5,,,,,,,,0.02,,,,,,-238.5,34.51
"2026-01-28 23:31:00",60.53079,4.97413,67.62,68.5,1799.45,62.5,,,,,0,,0,0.02,0,0,0,0,0,-239.72,34.95
"2026-01-28 23:32:00",60.53079,4.97412,68.28,69.17,1800.14,63.17,0,0,0,0,,,,0.02,,,,,,-240.69,35.35
