DateTime,Latitude,Longitude,Electric Power System > Generator Set > 1 > Engine > Fuel Rate,Electric Power System > Generator Set > 1 > Engine > Load percentage,Electric Power System > Generator Set > 1 > Engine > Speed,Electric Power System > Generator Set > 1 > Engine > Torque percentage,Electric Power System > Generator Set > 2 > Engine > Fuel Rate,Electric Power System > Generator Set > 2 > Engine > Load percentage,Electric Power System > Generator Set > 2 > Engine > Speed,Electric Power System > Generator Set > 2 > Engine > Torque percentage,Electric Power System > Power Distribution Main AC > 1 > Microgrid > Power,Electric Power System > Power Distribution Main AC > 1 > Shore Connection > Power,Electric Power System > Power Distribution Main AC DC Shore Connection > 1 > Inverter > Power,Navigation and Communication > Navigation Data > Location Current > Speed Over Ground,Propulsion and Steering > Propulsion Main Electric > Port > Inverter > Power,Propulsion and Steering > Propulsion Main Electric > Starboard > Inverter > Power,Propulsion and Steering > Thruster Electric > Port Aft > Inverter > Power,Propulsion and Steering > Thruster Electric > Port Forward > Inverter > Power,Propulsion and Steering > Thruster Electric > Starboard Aft > Inverter > Power,Electric Power System > Energy Storage Main > 1 > Battery Space > Power,Electric Power System > Energy Storage Main > 1 > Battery Space > State of Charge,gen1_kw_proxy,gen2_kw_proxy,genset_kw_proxy,battery_discharge_kw,battery_charge_kw,reconstructed_total_load_kw_raw,reconstructed_total_load_kw,known_measured_load_kw,other_onboard_load_kw,elapsed_hours
2026-01-26 01:00:00,60.49995,4.92846,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,19.23,,0.0,0.0,0.0,19.23,0.0,19.23,19.23,0.0,19.23,0.0
2026-01-26 01:01:00,60.49994,4.92847,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,19.91,39.8,0.0,0.0,0.0,19.91,0.0,19.91,19.91,0.0,19.91,0.016666666666666666
2026-01-26 01:02:00,60.49994,4.92847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,23.24,39.8,0.0,0.0,0.0,23.24,0.0,23.24,23.24,0.0,23.24,0.03333333333333333
2026-01-26 01:03:00,60.49994,4.92846,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,26.02,39.7,0.0,0.0,0.0,26.02,0.0,26.02,26.02,0.0,26.02,0.05
2026-01-26 01:04:00,60.49994,4.92848,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,21.59,39.7,0.0,0.0,0.0,21.59,0.0,21.59,21.59,0.0,21.59,0.06666666666666667
2026-01-26 01:05:00,60.49993,4.92847,,0.0,,,,0.0,,,,,,0.03,0.0,0.0,0.0,0.0,0.0,21.61,39.7,0.0,0.0,0.0,21.61,0.0,21.61,21.61,0.0,21.61,0.08333333333333333
2026-01-26 01:06:00,60.49993,4.92847,,0.0,,,,0.0,,,,,,0.05,0.0,0.0,0.0,0.0,0.0,25.96,39.7,0.0,0.0,0.0,25.96,0.0,25.96,25.96,0.0,25.96,0.1
2026-01-26 01:07:00,60.49993,4.92847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,24.77,39.7,0.0,0.0,0.0,24.77,0.0,24.77,24.77,0.0,24.77,0.11666666666666667
2026-01-26 01:08:00,60.49994,4.92847,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,19.92,39.7,0.0,0.0,0.0,19.92,0.0,19.92,19.92,0.0,19.92,0.13333333333333333
2026-01-26 01:09:00,60.49994,4.92846,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,20.37,39.5,0.0,0.0,0.0,20.37,0.0,20.37,20.37,0.0,20.37,0.15
2026-01-26 01:10:00,60.49994,4.92847,,0.0,,,,0.0,,,,,,0.03,0.0,0.0,0.0,0.0,0.0,27.43,39.5,0.0,0.0,0.0,27.43,0.0,27.43,27.43,0.0,27.43,0.16666666666666666
2026-01-26 01:11:00,60.49994,4.92848,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,26.05,39.5,0.0,0.0,0.0,26.05,0.0,26.05,26.05,0.0,26.05,0.18333333333333332
2026-01-26 01:12:00,60.49993,4.92847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.21,39.4,0.0,0.0,0.0,23.21,0.0,23.21,23.21,0.0,23.21,0.2
2026-01-26 01:13:00,60.49994,4.92847,,0.0,,,,0.0,,,,,,0.03,0.0,0.0,0.0,0.0,0.0,22.11,39.4,0.0,0.0,0.0,22.11,0.0,22.11,22.11,0.0,22.11,0.21666666666666667
2026-01-26 01:14:00,60.49994,4.92847,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,22.31,39.3,0.0,0.0,0.0,22.31,0.0,22.31,22.31,0.0,22.31,0.23333333333333334
2026-01-26 01:15:00,60.49994,4.92848,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,23.22,39.2,0.0,0.0,0.0,23.22,0.0,23.22,23.22,0.0,23.22,0.25
2026-01-26 01:16:00,60.49995,4.92847,,0.0,,,,0.0,,,,,,0.03,0.0,0.0,0.0,0.0,0.0,21.58,39.2,0.0,0.0,0.0,21.58,0.0,21.58,21.58,0.0,21.58,0.26666666666666666
2026-01-26 01:17:00,60.49994,4.92846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,19.6,39.2,0.0,0.0,0.0,19.6,0.0,19.6,19.6,0.0,19.6,0.2833333333333333
2026-01-26 01:18:00,60.49995,4.92847,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,23.55,39.2,0.0,0.0,0.0,23.55,0.0,23.55,23.55,0.0,23.55,0.3
2026-01-26 01:19:00,60.49994,4.92848,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,28.49,39.2,0.0,0.0,0.0,28.49,0.0,28.49,28.49,0.0,28.49,0.31666666666666665
2026-01-26 01:20:00,60.49994,4.92847,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,28.18,39.1,0.0,0.0,0.0,28.18,0.0,28.18,28.18,0.0,28.18,0.3333333333333333
2026-01-26 01:21:00,60.49995,4.92848,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,22.36,39.1,0.0,0.0,0.0,22.36,0.0,22.36,22.36,0.0,22.36,0.35
2026-01-26 01:22:00,60.49994,4.92846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,22.41,39.0,0.0,0.0,0.0,22.41,0.0,22.41,22.41,0.0,22.41,0.36666666666666664
2026-01-26 01:23:00,60.49993,4.92845,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,23.86,39.0,0.0,0.0,0.0,23.86,0.0,23.86,23.86,0.0,23.86,0.38333333333333336
2026-01-26 01:24:00,60.49994,4.92846,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,26.11,38.9,0.0,0.0,0.0,26.11,0.0,26.11,26.11,0.0,26.11,0.4
2026-01-26 01:25:00,60.49993,4.92847,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,24.15,38.9,0.0,0.0,0.0,24.15,0.0,24.15,24.15,0.0,24.15,0.4166666666666667
2026-01-26 01:26:00,60.49994,4.92846,,0.0,,,,0.0,,,,,,0.03,0.0,0.0,0.0,0.0,0.0,24.93,38.9,0.0,0.0,0.0,24.93,0.0,24.93,24.93,0.0,24.93,0.43333333333333335
2026-01-26 01:27:00,60.49995,4.92846,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.83,38.8,0.0,0.0,0.0,29.83,0.0,29.83,29.83,0.0,29.83,0.45
2026-01-26 01:28:00,60.49994,4.92846,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,27.69,38.8,0.0,0.0,0.0,27.69,0.0,27.69,27.69,0.0,27.69,0.4666666666666667
2026-01-26 01:29:00,60.49994,4.92846,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,19.11,38.7,0.0,0.0,0.0,19.11,0.0,19.11,19.11,0.0,19.11,0.48333333333333334
2026-01-26 01:30:00,60.49995,4.92848,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,18.77,38.7,0.0,0.0,0.0,18.77,0.0,18.77,18.77,0.0,18.77,0.5
2026-01-26 01:31:00,60.49993,4.92848,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,26.84,38.6,0.0,0.0,0.0,26.84,0.0,26.84,26.84,0.0,26.84,0.5166666666666667
2026-01-26 01:32:00,60.49993,4.92847,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,29.49,38.6,0.0,0.0,0.0,29.49,0.0,29.49,29.49,0.0,29.49,0.5333333333333333
2026-01-26 01:33:00,60.49995,4.92846,,0.0,,,0.0,0.0,0.0,0.0,,,,0.03,0.0,0.0,0.0,0.0,0.0,25.31,38.5,0.0,0.0,0.0,25.31,0.0,25.31,25.31,0.0,25.31,0.55
2026-01-26 01:34:00,60.49994,4.92845,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,23.54,38.5,0.0,0.0,0.0,23.54,0.0,23.54,23.54,0.0,23.54,0.5666666666666667
2026-01-26 01:35:00,60.49994,4.92848,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,25.55,38.4,0.0,0.0,0.0,25.55,0.0,25.55,25.55,0.0,25.55,0.5833333333333334
2026-01-26 01:36:00,60.49994,4.92846,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,27.02,38.4,0.0,0.0,0.0,27.02,0.0,27.02,27.02,0.0,27.02,0.6
2026-01-26 01:37:00,60.49993,4.92848,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,22.66,38.4,0.0,0.0,0.0,22.66,0.0,22.66,22.66,0.0,22.66,0.6166666666666667
2026-01-26 01:38:00,60.49994,4.92847,,0.0,,,0.0,0.0,0.0,0.0,,,,0.02,0.0,0.0,0.0,0.0,0.0,19.2,38.3,0.0,0.0,0.0,19.2,0.0,19.2,19.2,0.0,19.2,0.6333333333333333
2026-01-26 01:39:00,60.49994,4.92846,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,24.95,38.3,0.0,0.0,0.0,24.95,0.0,24.95,24.95,0.0,24.95,0.65
2026-01-26 01:40:00,60.49994,4.92847,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,27.26,38.2,0.0,0.0,0.0,27.26,0.0,27.26,27.26,0.0,27.26,0.6666666666666666
2026-01-26 01:41:00,60.49993,4.92846,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,25.79,38.2,0.0,0.0,0.0,25.79,0.0,25.79,25.79,0.0,25.79,0.6833333333333333
2026-01-26 01:42:00,60.49994,4.92846,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,21.79,38.2,0.0,0.0,0.0,21.79,0.0,21.79,21.79,0.0,21.79,0.7
2026-01-26 01:43:00,60.49993,4.92848,,0.0,,,0.0,0.0,0.0,0.0,,,,0.03,0.0,0.0,0.0,0.0,0.0,22.16,38.1,0.0,0.0,0.0,22.16,0.0,22.16,22.16,0.0,22.16,0.7166666666666667
2026-01-26 01:44:00,60.49993,4.92847,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,25.65,38.1,0.0,0.0,0.0,25.65,0.0,25.65,25.65,0.0,25.65,0.7333333333333333
2026-01-26 01:45:00,60.49994,4.92847,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,25.02,38.0,0.0,0.0,0.0,25.02,0.0,25.02,25.02,0.0,25.02,0.75
2026-01-26 01:46:00,60.49994,4.92847,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,23.26,38.0,0.0,0.0,0.0,23.26,0.0,23.26,23.26,0.0,23.26,0.7666666666666667
2026-01-26 01:47:00,60.49994,4.92847,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,22.39,38.0,0.0,0.0,0.0,22.39,0.0,22.39,22.39,0.0,22.39,0.7833333333333333
2026-01-26 01:48:00,60.49994,4.92847,,0.0,,,0.0,0.0,0.0,0.0,,,,0.02,0.0,0.0,0.0,0.0,0.0,26.54,37.9,0.0,0.0,0.0,26.54,0.0,26.54,26.54,0.0,26.54,0.8
2026-01-26 01:49:00,60.49993,4.92848,,0.0,,,,0.0,,,,,,0.03,0.0,0.0,0.0,0.0,0.0,27.92,37.9,0.0,0.0,0.0,27.92,0.0,27.92,27.92,0.0,27.92,0.8166666666666667
2026-01-26 01:50:00,60.49993,4.92848,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,21.1,37.9,0.0,0.0,0.0,21.1,0.0,21.1,21.1,0.0,21.1,0.8333333333333334
2026-01-26 01:51:00,60.49993,4.92846,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,19.99,37.8,0.0,0.0,0.0,19.99,0.0,19.99,19.99,0.0,19.99,0.85
2026-01-26 01:52:00,60.49994,4.92847,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,37.8,0.0,0.0,0.0,26.6,0.0,26.6,26.6,0.0,26.6,0.8666666666666667
2026-01-26 01:53:00,60.49995,4.92848,,0.0,,,0.0,0.0,0.0,0.0,,,,0.02,0.0,0.0,0.0,0.0,0.0,28.37,37.7,0.0,0.0,0.0,28.37,0.0,28.37,28.37,0.0,28.37,0.8833333333333333
2026-01-26 01:54:00,60.49993,4.92848,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,25.68,37.7,0.0,0.0,0.0,25.68,0.0,25.68,25.68,0.0,25.68,0.9
2026-01-26 01:55:00,60.49994,4.92847,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,25.18,37.6,0.0,0.0,0.0,25.18,0.0,25.18,25.18,0.0,25.18,0.9166666666666666
2026-01-26 01:56:00,60.49993,4.92848,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,29.51,37.6,0.0,0.0,0.0,29.51,0.0,29.51,29.51,0.0,29.51,0.9333333333333333
2026-01-26 01:57:00,60.49993,4.92848,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,27.01,37.5,0.0,0.0,0.0,27.01,0.0,27.01,27.01,0.0,27.01,0.95
2026-01-26 01:58:00,60.49994,4.92847,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,22.28,37.5,0.0,0.0,0.0,22.28,0.0,22.28,22.28,0.0,22.28,0.9666666666666667
2026-01-26 01:59:00,60.49993,4.92846,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,19.73,37.4,0.0,0.0,0.0,19.73,0.0,19.73,19.73,0.0,19.73,0.9833333333333333
2026-01-26 02:00:00,60.49993,4.92848,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,24.62,37.4,0.0,0.0,0.0,24.62,0.0,24.62,24.62,0.0,24.62,1.0
2026-01-26 02:01:00,60.49994,4.92848,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,28.24,37.4,0.0,0.0,0.0,28.24,0.0,28.24,28.24,0.0,28.24,1.0166666666666666
2026-01-26 02:02:00,60.49995,4.92847,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,26.09,37.3,0.0,0.0,0.0,26.09,0.0,26.09,26.09,0.0,26.09,1.0333333333333334
2026-01-26 02:03:00,60.49994,4.92847,,0.0,,,0.0,0.0,0.0,0.0,,,,0.02,0.0,0.0,0.0,0.0,0.0,22.4,37.3,0.0,0.0,0.0,22.4,0.0,22.4,22.4,0.0,22.4,1.05
2026-01-26 02:04:00,60.49994,4.92848,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,20.86,37.2,0.0,0.0,0.0,20.86,0.0,20.86,20.86,0.0,20.86,1.0666666666666667
2026-01-26 02:05:00,60.49993,4.92848,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,26.06,37.2,0.0,0.0,0.0,26.06,0.0,26.06,26.06,0.0,26.06,1.0833333333333333
2026-01-26 02:06:00,60.49992,4.92849,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,26.67,37.1,0.0,0.0,0.0,26.67,0.0,26.67,26.67,0.0,26.67,1.1
2026-01-26 02:07:00,60.49994,4.92846,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,24.42,37.1,0.0,0.0,0.0,24.42,0.0,24.42,24.42,0.0,24.42,1.1166666666666667
2026-01-26 02:08:00,60.49994,4.92847,,0.0,,,0.0,0.0,0.0,0.0,,,,0.02,0.0,0.0,0.0,0.0,0.0,24.11,37.0,0.0,0.0,0.0,24.11,0.0,24.11,24.11,0.0,24.11,1.1333333333333333
2026-01-26 02:09:00,60.49994,4.92846,,0.0,,,,0.0,,,,,,0.03,0.0,0.0,0.0,0.0,0.0,28.96,37.0,0.0,0.0,0.0,28.96,0.0,28.96,28.96,0.0,28.96,1.15
2026-01-26 02:10:00,60.49994,4.92847,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,28.75,36.9,0.0,0.0,0.0,28.75,0.0,28.75,28.75,0.0,28.75,1.1666666666666667
2026-01-26 02:11:00,60.49994,4.92847,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,20.5,36.9,0.0,0.0,0.0,20.5,0.0,20.5,20.5,0.0,20.5,1.1833333333333333
2026-01-26 02:12:00,60.49994,4.92845,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,20.95,36.9,0.0,0.0,0.0,20.95,0.0,20.95,20.95,0.0,20.95,1.2
2026-01-26 02:13:00,60.49994,4.92846,,0.0,,,0.0,0.0,0.0,0.0,,,,0.02,0.0,0.0,0.0,0.0,0.0,26.16,36.8,0.0,0.0,0.0,26.16,0.0,26.16,26.16,0.0,26.16,1.2166666666666666
2026-01-26 02:14:00,60.49993,4.92847,,0.0,,,,0.0,,,,,,0.03,0.0,0.0,0.0,0.0,0.0,29.68,36.8,0.0,0.0,0.0,29.68,0.0,29.68,29.68,0.0,29.68,1.2333333333333334
2026-01-26 02:15:00,60.49993,4.92846,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,26.17,36.7,0.0,0.0,0.0,26.17,0.0,26.17,26.17,0.0,26.17,1.25
2026-01-26 02:16:00,60.49994,4.92847,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,26.38,36.7,0.0,0.0,0.0,26.38,0.0,26.38,26.38,0.0,26.38,1.2666666666666666
2026-01-26 02:17:00,60.49994,4.92847,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,32.44,36.6,0.0,0.0,0.0,32.44,0.0,32.44,32.44,0.0,32.44,1.2833333333333334
2026-01-26 02:18:00,60.49993,4.92848,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,30.61,36.6,0.0,0.0,0.0,30.61,0.0,30.61,30.61,0.0,30.61,1.3
2026-01-26 02:19:00,60.49993,4.92848,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,24.05,36.5,0.0,0.0,0.0,24.05,0.0,24.05,24.05,0.0,24.05,1.3166666666666667
2026-01-26 02:20:00,60.49993,4.92846,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,23.51,36.5,0.0,0.0,0.0,23.51,0.0,23.51,23.51,0.0,23.51,1.3333333333333333
2026-01-26 02:21:00,60.49994,4.92846,,0.0,,,,0.0,,,,,,0.03,0.0,0.0,0.0,0.0,0.0,26.66,36.4,0.0,0.0,0.0,26.66,0.0,26.66,26.66,0.0,26.66,1.35
2026-01-26 02:22:00,60.49993,4.92848,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.21,36.4,0.0,0.0,0.0,29.21,0.0,29.21,29.21,0.0,29.21,1.3666666666666667
2026-01-26 02:23:00,60.49994,4.92847,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,25.44,36.3,0.0,0.0,0.0,25.44,0.0,25.44,25.44,0.0,25.44,1.3833333333333333
2026-01-26 02:24:00,60.49994,4.92846,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,22.64,36.3,0.0,0.0,0.0,22.64,0.0,22.64,22.64,0.0,22.64,1.4
2026-01-26 02:25:00,60.49993,4.92847,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,23.51,36.2,0.0,0.0,0.0,23.51,0.0,23.51,23.51,0.0,23.51,1.4166666666666667
2026-01-26 02:26:00,60.49993,4.92849,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,24.98,36.2,0.0,0.0,0.0,24.98,0.0,24.98,24.98,0.0,24.98,1.4333333333333333
2026-01-26 02:27:00,60.49994,4.9285,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,23.65,36.1,0.0,0.0,0.0,23.65,0.0,23.65,23.65,0.0,23.65,1.45
2026-01-26 02:28:00,60.49993,4.92848,,0.0,,,0.0,0.0,0.0,0.0,,,,0.02,0.0,0.0,0.0,0.0,0.0,21.26,36.1,0.0,0.0,0.0,21.26,0.0,21.26,21.26,0.0,21.26,1.4666666666666666
2026-01-26 02:29:00,60.49993,4.92847,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,23.24,36.1,0.0,0.0,0.0,23.24,0.0,23.24,23.24,0.0,23.24,1.4833333333333334
2026-01-26 02:30:00,60.49992,4.92848,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,28.81,36.1,0.0,0.0,0.0,28.81,0.0,28.81,28.81,0.0,28.81,1.5
2026-01-26 02:31:00,60.49993,4.92849,,0.0,,,,0.0,,,,,,0.03,0.0,0.0,0.0,0.0,0.0,27.83,36.0,0.0,0.0,0.0,27.83,0.0,27.83,27.83,0.0,27.83,1.5166666666666666
2026-01-26 02:32:00,60.49993,4.92848,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,23.7,36.0,0.0,0.0,0.0,23.7,0.0,23.7,23.7,0.0,23.7,1.5333333333333334
2026-01-26 02:33:00,60.49994,4.92847,,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,22.12,35.9,0.0,0.0,0.0,22.12,0.0,22.12,22.12,0.0,22.12,1.55
2026-01-26 02:34:00,60.49993,4.92848,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,26.99,35.9,0.0,0.0,0.0,26.99,0.0,26.99,26.99,0.0,26.99,1.5666666666666667
2026-01-26 02:35:00,60.49994,4.92847,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,26.59,35.9,0.0,0.0,0.0,26.59,0.0,26.59,26.59,0.0,26.59,1.5833333333333333
2026-01-26 02:36:00,60.49994,4.92847,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,25.86,35.8,0.0,0.0,0.0,25.86,0.0,25.86,25.86,0.0,25.86,1.6
2026-01-26 02:37:00,60.49993,4.92849,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,25.7,35.8,0.0,0.0,0.0,25.7,0.0,25.7,25.7,0.0,25.7,1.6166666666666667
2026-01-26 02:38:00,60.49994,4.92848,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,31.86,35.7,0.0,0.0,0.0,31.86,0.0,31.86,31.86,0.0,31.86,1.6333333333333333
2026-01-26 02:39:00,60.49992,4.92848,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,32.41,35.7,0.0,0.0,0.0,32.41,0.0,32.41,32.41,0.0,32.41,1.65
2026-01-26 02:40:00,60.49993,4.92847,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,24.49,35.6,0.0,0.0,0.0,24.49,0.0,24.49,24.49,0.0,24.49,1.6666666666666667
2026-01-26 02:41:00,60.49992,4.92849,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,21.6,35.6,0.0,0.0,0.0,21.6,0.0,21.6,21.6,0.0,21.6,1.6833333333333333
2026-01-26 02:42:00,60.49991,4.92848,,0.0,,,,0.0,,,,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,24.81,35.6,0.0,0.0,0.0,24.81,0.0,24.81,24.81,0.0,24.81,1.7
2026-01-26 02:43:00,60.49992,4.92848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,29.81,35.5,0.0,0.0,0.0,29.81,0.0,29.81,29.81,0.0,29.81,1.7166666666666666
2026-01-26 02:44:00,60.49993,4.92847,,0.0,,,,0.0,,,,,,0.03,0.0,0.0,0.0,0.0,0.0,26.7,35.4,0.0,0.0,0.0,26.7,0.0,26.7,26.7,0.0,26.7,1.7333333333333334
2026-01-26 02:45:00,60.49994,4.92847,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,22.53,35.4,0.0,0.0,0.0,22.53,0.0,22.53,22.53,0.0,22.53,1.75
2026-01-26 02:46:00,60.49992,4.92849,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,24.66,35.4,0.0,0.0,0.0,24.66,0.0,24.66,24.66,0.0,24.66,1.7666666666666666
2026-01-26 02:47:00,60.49993,4.92849,,0.0,,,,0.0,,,,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,24.17,35.3,0.0,0.0,0.0,24.17,0.0,24.17,24.17,0.0,24.17,1.7833333333333334
2026-01-26 02:48:00,60.49993,4.92849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,24.32,35.3,0.0,0.0,0.0,24.32,0.0,24.32,24.32,0.0,24.32,1.8
2026-01-26 02:49:00,60.49992,4.92849,,0.0,,,,0.0,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,20.75,35.3,0.0,0.0,0.0,20.75,0.0,20.75,20.75,0.0,20.75,1.8166666666666667
