battery_efficiency,config_path,run_dir,objective_value,total_fuel_kg,total_starts,total_stops,time_two_gensets_online_h,min_soc_pct,terminal_soc_pct,terminal_reference_soc_pct,configured_soc_min_pct,battery_throughput_kwh,solve_time_s,wall_clock_runtime_s,warning
0.92,C:\Users\bulve\OneDrive\master\model\analysis\output\sensitivity_operational_startup1000g\battery_efficiency\generated_configs\battery_efficiency_92pct.toml,C:\Users\bulve\OneDrive\master\model\runs\2026-05-04_140813_operational_model_soc60_no_terminal_cstart_1000g_sensitivity_eta_92pct,688271.9913090736,684.27199130925,4,4,0.0,20.0,20.000000050878818,50.0,20.0,2008.5689507499999,5.366159200668335,40.09595420002006,ends 30.0 pp below the old terminal reserve; hits the configured minimum SOC
0.95,C:\Users\bulve\OneDrive\master\model\analysis\output\sensitivity_operational_startup1000g\battery_efficiency\generated_configs\battery_efficiency_95pct.toml,C:\Users\bulve\OneDrive\master\model\runs\2026-05-04_140845_operational_model_soc60_no_terminal_cstart_1000g_sensitivity_eta_95pct,675393.607001385,671.3936070015,4,4,0.0,20.0,20.000000039193726,50.0,20.0,1962.4356925,3.5961787700653076,31.01193099998636,ends 30.0 pp below the old terminal reserve; hits the configured minimum SOC
0.98,C:\Users\bulve\OneDrive\master\model\analysis\output\sensitivity_operational_startup1000g\battery_efficiency\generated_configs\battery_efficiency_98pct.toml,C:\Users\bulve\OneDrive\master\model\runs\2026-05-04_140923_operational_model_soc60_no_terminal_cstart_1000g_sensitivity_eta_98pct,662985.2312410746,658.98523124125,4,4,0.0,20.0,19.999999963091618,50.0,20.0,2400.7467045,7.261091947555542,37.677226900006644,ends 30.0 pp below the old terminal reserve; hits the configured minimum SOC
