regime,regime_label,load_bin,n,power_kw_median,fuel_gph_median,oem_fuel_gph,fuel_delta_gph,fuel_delta_pct,sfoc_gkwh_median,oem_sfoc_gkwh,sfoc_delta_gkwh,sfoc_delta_pct,power_scale_to_match_oem
ge1600,~1800 rpm,"[60, 70)",32,255.64,54755.40000000001,48959.67999999999,5795.720000000016,11.837740769547548,214.0921272865929,191.688,22.40412728659291,11.687808984700613,1.1173859877174455
ge1600,~1800 rpm,"[70, 80)",69,294.525,64369.2,56254.274999999994,8114.925000000003,14.42543700012133,218.7522281639929,191.0,27.752228163992896,14.529962389525076,1.1442543700012133
lt1600,~1400 rpm,"[10, 20)",27,51.436,8416.8,37152.5,-28735.7,-77.3452661328309,169.3076154614616,193.0,-23.69238453853839,-12.275846911159787,0.8478568064060291
lt1600,~1400 rpm,"[20, 30)",81,86.625,15380.4,37152.5,-21772.1,-58.60197833254828,177.16363636363636,193.0,-15.836363636363643,-8.205369759773909,0.9199560370544827
lt1600,~1400 rpm,"[40, 50)",141,182.875,33079.200000000004,37152.5,-4073.2999999999956,-10.963730569948174,180.933458294283,193.0,-12.066541705716986,-6.252094148039889,0.9372238887373876
