"DateTime","Latitude","Longitude","Electric Power System > Energy Storage Main > 1 > Battery Space > Power","Electric Power System > Energy Storage Main > 1 > Battery Space > State of Charge","Electric Power System > Energy Storage Main > 1 > Battery Space > Voltage","Electric Power System > Generator Set > 1 > Engine > Fuel Rate","Electric Power System > Generator Set > 1 > Engine > Fuel used Total","Electric Power System > Generator Set > 1 > Engine > Hours","Electric Power System > Generator Set > 1 > Engine > Load percentage","Electric Power System > Generator Set > 1 > Engine > Speed","Electric Power System > Generator Set > 1 > Engine > Torque percentage","Electric Power System > Generator Set > 2 > Engine > Fuel Rate","Electric Power System > Generator Set > 2 > Engine > Fuel used Total","Electric Power System > Generator Set > 2 > Engine > Hours","Electric Power System > Generator Set > 2 > Engine > Load percentage","Electric Power System > Generator Set > 2 > Engine > Speed","Electric Power System > Generator Set > 2 > Engine > Torque percentage","Propulsion and Steering > Propulsion Main Electric > Port > Inverter > Power","Propulsion and Steering > Propulsion Main Electric > Starboard > Inverter > Power","Propulsion and Steering > Thruster Electric > Port Aft > Inverter > Power","Propulsion and Steering > Thruster Electric > Port Forward > Inverter > Power"
"2026-01-14 04:00:00",60.50852,4.93199,26.05,80,725.41,,,,,,,,,,,,,,,,
"2026-01-14 04:01:00",60.50852,4.93198,19.81,,725.57,,,,,,,,,373,,,,,,,
"2026-01-14 04:02:00",60.50852,4.93197,20.94,,725.32,,,,,,,0,,,0,,0,,,,
"2026-01-14 04:03:00",60.50852,4.93198,21.29,,725.07,,,,,,,,,,,0,,0,,,
"2026-01-14 04:04:00",60.50853,4.93199,26.5,,724.91,0,14020,278,0,0,0,,19400,,,,,,0,0,0
"2026-01-14 04:05:00",60.50853,4.93199,24.2,80,724.65,,,,,,,,,,,,,,,,
"2026-01-14 04:06:00",60.50852,4.93198,19.82,80.1,724.83,,,,,,,,,373,,,,,,,
"2026-01-14 04:07:00",60.50853,4.93199,19.53,,724.63,,,,,,,,,,,,,,,,
"2026-01-14 04:08:00",60.50853,4.93199,22.51,,724.37,,,,,,,0,,,0,0,0,,,,
"2026-01-14 04:09:00",60.50852,4.93199,24.96,,724.06,0,14020,278,0,0,0,,19400,,,,,0,0,0,0
"2026-01-14 04:10:00",60.50852,4.93199,19.49,80,724.21,,,,,,,,,,,,,,,,
"2026-01-14 04:11:00",60.50852,4.93199,19.22,,724.09,,,,,,,,,373,,,,,,,
"2026-01-14 04:12:00",60.50852,4.93198,21.37,,723.97,,,,,,,,,,,,,,,,
"2026-01-14 04:13:00",60.50852,4.93199,25.09,,723.78,,,,,,,0,,,0,0,0,,,,
"2026-01-14 04:14:00",60.50853,4.93198,21.78,,723.61,0,14020,278,0,0,0,,19400,,,,,0,0,0,0
"2026-01-14 04:15:00",60.50853,4.93199,19.2,79.9,723.72,,,,,,,,,,,,,,,,
"2026-01-14 04:16:00",60.50852,4.932,20.13,,723.54,,,,,,,,,373,,,,,,,
"2026-01-14 04:17:00",60.50853,4.93199,23.81,,723.32,,,,,,,,,,,,,,,,
"2026-01-14 04:18:00",60.50852,4.93199,24.68,,723.18,,,,,,,0,,,0,0,0,,,,
"2026-01-14 04:19:00",60.50852,4.932,21.25,,723.27,0,14020,278,0,0,0,,19400,,,,,0,0,0,0
"2026-01-14 04:20:00",60.50853,4.932,20.11,79.7,723.11,,,,,,,,,,,,,,,,
"2026-01-14 04:21:00",60.50852,4.932,20.14,,722.96,,,,,,,,,373,,,,,,,
"2026-01-14 04:22:00",60.50853,4.932,24.06,,722.8,,,,,,,,,,,,,,,,
"2026-01-14 04:23:00",60.50853,4.932,24.55,,722.65,,,,,,,0,,,0,0,0,,,,
"2026-01-14 04:24:00",60.50853,4.932,20.64,,722.69,0,14020,278,0,0,0,,19400,,,,,0,0,0,0
"2026-01-14 04:25:00",60.50853,4.932,19.35,,722.59,,,,,,,,,,,,,,,,
"2026-01-14 04:26:00",60.50853,4.93201,19.33,79.5,722.52,,,,,,,,,373,,,,,,,
"2026-01-14 04:27:00",60.50853,4.93201,24.48,,722.16,,,,,,,,,,,,,,,,
"2026-01-14 04:28:00",60.50853,4.93201,20.37,,722.15,,,,,,,0,,,0,0,0,,,,
"2026-01-14 04:29:00",60.50853,4.93201,19.12,,722.27,0,14020,278,0,0,0,,,,,,,0,0,0,0
"2026-01-14 04:30:00",60.50853,4.93202,16.87,79.4,722.14,,,,,,,,19400,,,,,,,,
"2026-01-14 04:31:00",60.50853,4.93201,17.21,,722.22,,,,,,,,,373,,,,,,,
"2026-01-14 04:32:00",60.50853,4.93201,24.29,,721.78,,,,,,,,,,,,,,,,
"2026-01-14 04:33:00",60.50853,4.93201,24.63,,721.59,,,,,,,0,,,0,0,0,,,,
"2026-01-14 04:34:00",60.50853,4.93201,19.85,,721.75,,,,,,,,,,,,,0,0,0,0
"2026-01-14 04:35:00",60.50853,4.93201,20.39,79.2,721.65,0,14020,278,0,0,0,,19400,,,,,,,,
"2026-01-14 04:36:00",60.50853,4.93202,19.96,,721.57,,,,,,,,,373,,,,,,,
"2026-01-14 04:37:00",60.50853,4.93202,22.31,,721.28,,,,,,,,,,,,,,,,
"2026-01-14 04:38:00",60.50853,4.93202,20.58,,721.29,,,,,,,0,,,0,0,0,,,,
"2026-01-14 04:39:00",60.50853,4.93202,16.46,,721.39,,,,,,,,,,,,,0,0,0,0
"2026-01-14 04:40:00",60.50853,4.93201,19.74,79,721.28,0,14020,278,0,0,0,,19400,,,,,,,,
"2026-01-14 04:41:00",60.50853,4.93201,23.35,,721.13,,,,,,,,,373,,,,,,,
"2026-01-14 04:42:00",60.50853,4.93201,25.53,,720.88,,,,,,,,,,,,,,,,
"2026-01-14 04:43:00",60.50853,4.93202,22.57,,720.86,,,,,,,0,,,0,0,0,,,,
"2026-01-14 04:44:00",60.50853,4.93201,18,,721.19,,,,,,,,,,,,,0,0,,
"2026-01-14 04:45:00",60.50853,4.93202,17.93,78.8,721,0,14020,278,0,0,0,,19400,,,,,,,0,0
"2026-01-14 04:46:00",60.50853,4.93202,22.39,,720.82,,,,,,,,,373,,,,,,,
"2026-01-14 04:47:00",60.50853,4.93202,26.02,,720.42,,,,,,,,,,,,,,,,
"2026-01-14 04:48:00",60.50853,4.93203,23.57,,720.46,,,,,,,0,,,0,0,0,,,,
"2026-01-14 04:49:00",60.50853,4.93203,23.75,,720.36,,,,,,,,,,,,,0,0,,
"2026-01-14 04:50:00",60.50853,4.93203,24.01,,720.18,0,14020,278,0,0,0,,19400,,,,,,,0,0
"2026-01-14 04:51:00",60.50853,4.93203,27.76,78.5,719.74,,,,,,,,,373,,,,,,,
"2026-01-14 04:52:00",60.50853,4.93202,23.13,,719.84,,,,,,,,,,,,,,,,
"2026-01-14 04:53:00",60.50853,4.93203,19.84,,719.84,,,,,,,0,,,0,0,0,,,,
"2026-01-14 04:54:00",60.50853,4.93202,22.26,,719.82,,,,,,,,,,,,,0,0,,
"2026-01-14 04:55:00",60.50853,4.93202,29.16,78.3,719.25,0,14020,278,0,0,0,,19400,,,,,,,0,0
"2026-01-14 04:56:00",60.50853,4.93202,28.01,,719.47,,,,,,,,,373,,,,,,,
"2026-01-14 04:57:00",60.50853,4.93203,23.01,,719.48,,,,,,,,,,,,,,,,
"2026-01-14 04:58:00",60.50853,4.93203,21.78,,719.52,,,,,,,0,,,0,0,0,,,,
"2026-01-14 04:59:00",60.50853,4.93202,20.28,,719.43,,,,,,,,,,,,,0,0,,
"2026-01-14 05:00:00",60.50853,4.93203,24.83,78.1,719.19,0,14020,278,0,0,0,,19400,,,,,,,0,0
"2026-01-14 05:01:00",60.50853,4.93203,21.81,,719.04,,,,,,,,,373,,,,,,,
"2026-01-14 05:02:00",60.50853,4.93202,20.86,,719,,,,,,,,,,,,,,,,
"2026-01-14 05:03:00",60.50854,4.93202,20.99,,718.87,,,,,,,0,,,0,0,0,,,,
"2026-01-14 05:04:00",60.50853,4.93203,35.29,,718.22,,,,,,,,,,,,,0,0,,
"2026-01-14 05:05:00",60.50853,4.93203,37.28,78,717.85,0,14020,278,0,0,0,,19400,,,,,,,0,0
"2026-01-14 05:06:00",60.50853,4.93203,31.07,77.9,717.93,,,,,,,,,373,,,,,,,
"2026-01-14 05:07:00",60.50853,4.93204,33.99,,717.61,,,,,,,,,,,,,4.3,17.85,,
"2026-01-14 05:08:00",60.50853,4.93203,60.04,77.8,716.33,,,,,,,0,,,0,0,0,6.83,14.45,15.4,
"2026-01-14 05:09:00",60.50854,4.93206,57.19,77.7,716.02,,,,,,,,,,,,,1.49,6.77,9.09,3.55
"2026-01-14 05:10:00",60.5086,4.93237,84.44,77.6,714.84,0,14020,278,0,0,0,,19400,,,,,22.62,16.05,2.75,
"2026-01-14 05:11:00",60.5084,4.93342,46.43,77.5,715.59,,,,,,,,,,,,,4.88,7.24,,
"2026-01-14 05:12:00",60.50811,4.9332,42.37,77.4,715.79,,,,,,,,,373,,,,9.83,6.37,,
"2026-01-14 05:13:00",60.50791,4.93324,72.06,77.3,714.52,,,,,,,0,,,0,0,0,17.66,12.55,,
"2026-01-14 05:14:00",60.50794,4.93271,105.82,77.15,712.56,,,,,,,,,,,,,8.56,71.27,0.05,0
"2026-01-14 05:15:00",60.50788,4.93199,112.85,76.95,711.56,0,14020,278,0,0,0,,19400,,,,,17.47,43.22,30.47,
"2026-01-14 05:16:00",60.5079,4.93166,94.58,76.8,711.89,,,,,,,,,,,,,25.88,17.08,33.64,3.6
"2026-01-14 05:17:00",60.50782,4.93183,92.62,76.65,711.36,,,,,,,,,373,,,,11.79,11.91,37.19,5.32
"2026-01-14 05:18:00",60.50779,4.93185,57.21,76.5,712.8,,,,,,,0,,,0,0,0,17.81,1,5.05,
"2026-01-14 05:19:00",60.50779,4.9318,50.86,76.4,712.91,,,,,,,,,,,,,18.53,,7.26,
"2026-01-14 05:20:00",60.50778,4.93185,44.21,76.3,713.16,0,14020,278,0,0,0,,19400,,,,,15.15,,,
"2026-01-14 05:21:00",60.50778,4.93187,42.08,,712.97,,,,,,,,,,,,,10.21,,,
"2026-01-14 05:22:00",60.50779,4.93184,30.87,76.2,713.54,,,,,,,,,373,,,,,,,0
"2026-01-14 05:23:00",60.50779,4.93184,28.74,,713.62,,,,,,,0,,,0,,0,,0,,
"2026-01-14 05:24:00",60.50779,4.93183,22.89,76.1,713.62,,,,,,,,,,,0,,,,0,
"2026-01-14 05:25:00",60.50779,4.93182,20.65,,713.79,0,14020,278,0,0,0,,19400,,,,,,,,
"2026-01-14 05:26:00",60.50779,4.93183,20.96,,713.7,,,,,,,,,,,,,0,,,
"2026-01-14 05:27:00",60.50779,4.93182,16.89,76,714,,,,,,,,,373,,,,,,,0
"2026-01-14 05:28:00",60.50779,4.93182,18.86,,713.91,,,,,,,0,,,0,,0,,0,,
"2026-01-14 05:29:00",60.50779,4.93182,19.5,,713.7,,,,,,,,,,,0,,,,0,
"2026-01-14 05:30:00",60.50779,4.93182,23.93,,713.49,0,14020,278,0,0,0,,19400,,,,,,,,
"2026-01-14 05:31:00",60.50779,4.93182,23.28,,713.41,,,,,,,,,,,,,0,,,
"2026-01-14 05:32:00",60.50779,4.93183,18.74,75.8,713.51,,,,,,,,,373,,,,,,,0
"2026-01-14 05:33:00",60.50779,4.93183,19.34,,713.26,,,,,,,,,,,,,,0,,
"2026-01-14 05:34:00",60.50779,4.93183,19.52,,713.16,,,,,,,0,,,0,0,0,,,0,
"2026-01-14 05:35:00",60.50779,4.93184,21.39,,713.11,0,14020,278,0,0,0,,19400,,,,,,,,
"2026-01-14 05:36:00",60.50779,4.93183,19.17,,713.01,,,,,,,,,,,,,0,,,
"2026-01-14 05:37:00",60.50779,4.93184,17.73,75.7,713.17,,,,,,,,,373,,,,,,,0
"2026-01-14 05:38:00",60.50779,4.93183,18.8,,713.13,,,,,,,,,,,,,,0,,
"2026-01-14 05:39:00",60.50779,4.93183,22.95,,712.87,,,,,,,0,,,0,0,0,,,0,
"2026-01-14 05:40:00",60.50779,4.93184,23.92,,712.73,0,14020,278,0,0,0,,19400,,,,,,,,
"2026-01-14 05:41:00",60.5078,4.93184,21.26,,712.69,,,,,,,,,,,,,0,,,
"2026-01-14 05:42:00",60.50779,4.93183,15.53,75.5,712.98,,,,,,,,,373,,,,,,,0
"2026-01-14 05:43:00",60.50779,4.93183,16.24,,712.84,,,,,,,,,,,,,,0,,
"2026-01-14 05:44:00",60.5078,4.93184,21.39,,712.59,,,,,,,0,,,0,0,0,,,0,
"2026-01-14 05:45:00",60.5078,4.93184,23.96,,712.36,0,14020,278,0,0,0,,,,,,,,,,
"2026-01-14 05:46:00",60.50779,4.93184,19.49,,712.51,,,,,,,,19400,,,,,0,,,
"2026-01-14 05:47:00",60.5078,4.93183,19.54,75.3,712.37,,,,,,,,,373,,,,,,,0
"2026-01-14 05:48:00",60.50779,4.93185,22.06,,712.19,,,,,,,,,,,,,,0,,
"2026-01-14 05:49:00",60.50779,4.93184,22.03,,712.15,,,,,,,0,,,0,0,0,,,0,
"2026-01-14 05:50:00",60.5078,4.93184,19.43,,712.21,0,14020,278,0,0,0,,,,,,,,,,
"2026-01-14 05:51:00",60.50779,4.93183,18.84,,712.06,,,,,,,,19400,,,,,0,,,
"2026-01-14 05:52:00",60.5078,4.93183,25.46,75.1,711.76,,,,,,,,,373,,,,,,,0
"2026-01-14 05:53:00",60.50779,4.93183,52.64,75,710.2,,,,,,,,,,,,,,0,,
"2026-01-14 05:54:00",60.5078,4.93183,82.1,74.9,708.58,,,,,,,0,,,0,0,0,,,0,
"2026-01-14 05:55:00",60.5078,4.93183,38.67,74.8,709.92,,,,,,,,,,,,,,,,
"2026-01-14 05:56:00",60.5078,4.93183,25.8,74.7,710.55,0,14020,278,0,0,0,,19400,,,,,0,,,
"2026-01-14 05:57:00",60.5078,4.93183,27.06,,710.77,,,,,,,,,373,,,,,,,0
"2026-01-14 05:58:00",60.5078,4.93183,27.14,74.6,710.47,,,,,,,,,,,,,,0,,
"2026-01-14 05:59:00",60.5078,4.93183,20.92,,710.87,,,,,,,0,,,0,0,0,,,0,
"2026-01-14 06:00:00",60.5078,4.93184,17.94,,710.9,,,,,,,,,,,,,,,,
"2026-01-14 06:01:00",60.5078,4.93182,18.39,74.5,710.82,0,14020,278,0,0,0,,19400,,,,,0,,,
"2026-01-14 06:02:00",60.50779,4.93183,26.11,,710.38,,,,,,,,,373,,,,,,,0
"2026-01-14 06:03:00",60.50779,4.93183,27.74,,710.08,,,,,,,,,,,,,,0,,
"2026-01-14 06:04:00",60.50779,4.93182,24.68,,710.13,,,,,,,0,,,0,0,0,,,0,
"2026-01-14 06:05:00",60.50779,4.93182,22.86,,710.14,,,,,,,,,,,,,,,,
"2026-01-14 06:06:00",60.50779,4.93182,22.31,74.3,710.03,0,14020,278,0,0,0,,19400,,,,,0,,,
"2026-01-14 06:07:00",60.5078,4.93183,24.56,,709.92,,,,,,,,,373,,,,,,,0
"2026-01-14 06:08:00",60.5078,4.93183,26.9,,709.76,,,,,,,,,,,,,,0,,
"2026-01-14 06:09:00",60.5078,4.93183,19.68,,709.87,,,,,,,0,,,0,0,0,,,0,
"2026-01-14 06:10:00",60.5078,4.93183,19.13,,709.93,,,,,,,,,,,,,,,,
"2026-01-14 06:11:00",60.50779,4.93183,19.86,74.1,709.91,0,14020,278,0,0,0,,19400,,,,,0,,,
"2026-01-14 06:12:00",60.50779,4.93183,26.26,,709.71,,,,,,,,,373,,,,,,,0
"2026-01-14 06:13:00",60.50779,4.93184,27.86,,709.46,,,,,,,,,,,,,,0,,
"2026-01-14 06:14:00",60.50779,4.93183,23.33,,709.59,,,,,,,0,,,0,0,0,,,0,
"2026-01-14 06:15:00",60.50779,4.93183,26.66,,709.38,,,,,,,,,,,,,,,,
"2026-01-14 06:16:00",60.50779,4.93183,26.88,73.8,709.35,0,14020,278,0,0,0,,19400,,,,,0,,,
"2026-01-14 06:17:00",60.50779,4.93183,29.57,,709.11,,,,,,,,,373,,,,,,,0
"2026-01-14 06:18:00",60.5078,4.93183,25.77,,709.22,,,,,,,,,,,,,,0,,
"2026-01-14 06:19:00",60.50779,4.93182,23.18,,709.31,,,,,,,0,,,0,0,0,,,0,
"2026-01-14 06:20:00",60.50779,4.93182,34.88,73.7,708.54,,,,,,,,,,,,,,,,
"2026-01-14 06:21:00",60.50779,4.93182,37.07,,708.31,0,14020,278,0,0,0,,19400,,,,,,,,
"2026-01-14 06:22:00",60.5078,4.93179,40.78,73.6,708.02,,,,,,,,,373,,,,0,,,0
"2026-01-14 06:23:00",60.5078,4.93179,37.3,73.5,707.87,,,,,,,,,,,,,,0,,
"2026-01-14 06:24:00",60.5078,4.9318,36.12,73.4,707.8,,,,,,,0,,,0,0,0,,,0,
"2026-01-14 06:25:00",60.5078,4.93182,36.81,,707.69,,,,,,,,,,,,,,,,
"2026-01-14 06:26:00",60.5078,4.93181,69.61,73.3,705.98,0,14020,278,0,0,0,,19400,,,,,,,,
"2026-01-14 06:27:00",60.5078,4.93181,48.91,73.2,706.44,,,,,,,,,,,,,0,,,
"2026-01-14 06:28:00",60.5078,4.93181,26.24,73.1,707.56,,,,,,,,,373,,,,,0,,0
"2026-01-14 06:29:00",60.50781,4.9318,25.47,,707.66,,,,,,,0,,,0,0,0,,,,
"2026-01-14 06:30:00",60.50781,4.93182,25.79,73,707.61,,,,,,,,,,,,,,,0,
"2026-01-14 06:31:00",60.50781,4.9318,28.6,,707.56,0,14020,278,0,0,0,,19400,,,,,,,,
"2026-01-14 06:32:00",60.5078,4.93179,31.37,,707.14,,,,,,,,,,,,,0,,,
"2026-01-14 06:33:00",60.5078,4.93178,104.73,72.85,703.38,,,,,,,,,373,,,,,0,,0
"2026-01-14 06:34:00",60.5078,4.93176,47.29,72.7,705.44,,,,,,,0,,,0,0,0,,,,
"2026-01-14 06:35:00",60.5078,4.93177,43.33,72.6,705.74,,,,,,,,,,,,,,,0,
"2026-01-14 06:36:00",60.50779,4.93178,43.15,72.5,705.71,0,14020,278,0,0,0,,19400,,,,,,,,
"2026-01-14 06:37:00",60.50779,4.93178,77.24,72.4,703.78,,,,,,,,,,,,,0,,,
"2026-01-14 06:38:00",60.5078,4.93178,69.64,72.3,703.82,,,,,,,,,373,,,,,0,,0
"2026-01-14 06:39:00",60.5078,4.93178,61.68,72.2,703.94,,,,,,,0,,,0,,0,,,,
"2026-01-14 06:40:00",60.50779,4.93178,61.31,72.1,703.74,,,,,,,,,,,0,,,,0,
"2026-01-14 06:41:00",60.50779,4.93177,37.19,72,704.59,0,14020,278,0,0,0,,19400,,,,,,,,
"2026-01-14 06:42:00",60.50779,4.93179,37.86,,704.67,,,,,,,,,,,,,0,,,
"2026-01-14 06:43:00",60.50779,4.93178,63.3,71.85,703.3,,,,,,,,,373,,,,,0,,0
"2026-01-14 06:44:00",60.50779,4.93178,62.21,,703.12,,,,,,,0,,,0,,0,,,,
"2026-01-14 06:45:00",60.50779,4.93178,66.25,71.65,702.54,,,,,,,,,,,0,,,,0,
"2026-01-14 06:46:00",60.50779,4.93178,43.91,,703.39,0,14020,278,0,0,0,,19400,,,,,,,,
"2026-01-14 06:47:00",60.5078,4.93178,72.06,71.45,701.5,,,,,,,,,,,,,0,,,
"2026-01-14 06:48:00",60.50779,4.93178,45.93,71.3,702.78,,,,,,,,,373,,,,,0,,0
"2026-01-14 06:49:00",60.50779,4.93178,40.48,,703.23,,,,,,,0,,,0,,0,,,,
"2026-01-14 06:50:00",60.50779,4.93179,51.61,71.2,702.91,,,,,,,,,,,0,,,,0,
"2026-01-14 06:51:00",60.50779,4.93179,48.84,71.1,702.6,0,14020,278,0,0,0,,19400,,,,,,,,
"2026-01-14 06:52:00",60.50779,4.93178,26.11,,703.81,,,,,,,,,,,,,0,,,
"2026-01-14 06:53:00",60.50779,4.93179,25.47,71,703.78,,,,,,,,,373,,,,,0,,0
"2026-01-14 06:54:00",60.50779,4.93178,29.97,,703.58,,,,,,,0,,,0,,0,,,,
"2026-01-14 06:55:00",60.50779,4.93177,50.51,70.9,702.51,,,,,,,,,,,0,,25.22,,0,
"2026-01-14 06:56:00",60.50779,4.93179,56.81,70.8,701.8,0,14020,278,0,0,0,,19400,,,,,11.99,5.55,23.93,
"2026-01-14 06:57:00",60.5078,4.93181,65.68,70.7,701.14,,,,,,,,,,,,,13.19,14.16,21.81,
"2026-01-14 06:58:00",60.50789,4.9323,92.3,70.55,699.34,,,,,,,,,373,,,,43.63,20.66,,0
"2026-01-14 06:59:00",60.50795,4.93303,72.5,70.4,700.01,,,,,,,0,,,0,,0,12.56,23.31,,
"2026-01-14 07:00:00",60.50757,4.93285,59.7,70.3,700.16,,,,,,,,,,,0,,14.83,11.7,,
"2026-01-14 07:01:00",60.50739,4.93236,63.46,70.2,700.22,0,14020,278,0,0,0,,19400,,,,,9.12,11.12,,
"2026-01-14 07:02:00",60.5074,4.93218,53.48,70.1,700.57,,,,,,,,,,,,,15.14,9.86,3.4,
"2026-01-14 07:03:00",60.50744,4.93221,59.23,70,700.21,,,,,,,,,373,,,,26.45,,7.3,0
"2026-01-14 07:04:00",60.50743,4.9322,22.61,69.9,702,,,,,,,,,,,,,,,,
"2026-01-14 07:05:00",60.50743,4.93219,49.94,69.8,700.78,,,,,,,0,,,0,0,0,,,,
"2026-01-14 07:06:00",60.50743,4.93219,33.13,,701.22,0,14020,278,0,0,0,,19400,,,,,,,,
"2026-01-14 07:07:00",60.50742,4.93217,85.98,69.7,698.93,,,,,,,,,,,,,,0,,
"2026-01-14 07:08:00",60.50743,4.93217,89.16,69.55,697.93,,,,,,,,,373,,,,0,,0,0
"2026-01-14 07:09:00",60.50743,4.93219,47.97,69.4,699.68,,,,,,,,,,,,,,,,
"2026-01-14 07:10:00",60.50743,4.93217,38.02,,700.07,,,,,,,0,,,0,0,0,,,,
"2026-01-14 07:11:00",60.50743,4.93219,54.11,69.3,699.58,0,14020,278,0,0,0,,,,,,,,,,
"2026-01-14 07:12:00",60.50743,4.93217,59.11,69.2,698.73,,,,,,,,19400,,,,,,0,,
"2026-01-14 07:13:00",60.50743,4.93218,27.01,69.1,700.36,,,,,,,,,373,,,,0,,0,0
"2026-01-14 07:14:00",60.50743,4.93219,65.16,69,698.69,,,,,,,,,,,,,,,,
"2026-01-14 07:15:00",60.50742,4.93219,49.43,68.9,699.08,,,,,,,0,,,0,0,0,,,,
"2026-01-14 07:16:00",60.50743,4.93219,34.56,,699.81,0,14020,278,0,0,0,,,,,,,,,,
"2026-01-14 07:17:00",60.50743,4.93219,51.29,68.8,698.91,,,,,,,,19400,,,,,,0,,
"2026-01-14 07:18:00",60.50742,4.93219,46.19,68.7,698.77,,,,,,,,,373,,,,0,,0,0
"2026-01-14 07:19:00",60.50742,4.93219,23.49,68.6,699.89,,,,,,,,,,,,,,,,
"2026-01-14 07:20:00",60.50743,4.9322,26.32,,699.99,,,,,,,0,,,0,0,0,,,,
"2026-01-14 07:21:00",60.50742,4.93219,29.14,68.5,699.77,0,14020,278,0,0,0,,,,,,,,,,
"2026-01-14 07:22:00",60.50742,4.93219,27.12,,700.04,,,,,,,,19400,,,,,,0,,
"2026-01-14 07:23:00",60.50742,4.9322,26.75,,699.91,,,,,,,,,373,,,,0,,0,0
"2026-01-14 07:24:00",60.50742,4.93218,27.68,68.4,699.64,,,,,,,,,,,,,,,,
"2026-01-14 07:25:00",60.50742,4.93217,27.49,,699.89,,,,,,,0,,,0,0,0,,,,
"2026-01-14 07:26:00",60.50741,4.93219,23.95,68.3,699.95,0,14020,278,0,0,0,,,,,,,,,,
"2026-01-14 07:27:00",60.50741,4.93218,25.93,68.2,699.84,,,,,,,,19400,,,,,,0,,
"2026-01-14 07:28:00",60.50742,4.93216,27.27,,699.74,,,,,,,,,373,,,,0,,0,0
"2026-01-14 07:29:00",60.50742,4.93216,26.52,68.1,699.75,,,,,,,,,,,,,,,,
"2026-01-14 07:30:00",60.50742,4.93216,26.46,,699.67,,,,,,,0,,,0,0,0,,,,
"2026-01-14 07:31:00",60.50741,4.93217,27.12,68,699.54,0,14020,278,0,0,0,,,,,,,,,,
"2026-01-14 07:32:00",60.50742,4.93217,26.35,,699.52,,,,,,,,19400,,,,,,0,,
"2026-01-14 07:33:00",60.50742,4.93217,23.54,67.9,699.69,,,,,,,,,373,,,,0,,0,0
"2026-01-14 07:34:00",60.50742,4.93217,28.18,,699.46,,,,,,,,,,,,,,,,
"2026-01-14 07:35:00",60.50742,4.93218,28.6,67.8,699.39,,,,,,,0,,,0,0,0,,,,
"2026-01-14 07:36:00",60.50742,4.93218,31.46,67.7,699.14,0,14020,278,0,0,0,,,,,,,,,,
"2026-01-14 07:37:00",60.50742,4.93218,26.93,,699.09,,,,,,,,19400,,,,,,0,,
"2026-01-14 07:38:00",60.50742,4.93219,26.09,67.6,699.33,,,,,,,,,373,,,,0,,0,0
"2026-01-14 07:39:00",60.50742,4.93218,25.93,,699.11,,,,,,,,,,,,,,,,
"2026-01-14 07:40:00",60.50742,4.93217,23.08,67.5,699.16,,,,,,,0,,,0,0,0,,,,
"2026-01-14 07:41:00",60.50742,4.93217,25.3,,698.99,0,14020,278,0,0,0,,,,,,,,,,
"2026-01-14 07:42:00",60.50743,4.93218,25.56,67.4,698.74,,,,,,,,19400,,,,,,0,,
"2026-01-14 07:43:00",60.50744,4.93219,50.62,67.3,697.53,,,,,,,,,373,,,,19.88,6.75,0,0
"2026-01-14 07:44:00",60.50744,4.9322,78.81,67.2,695.88,,,,,,,,,,,,,38.74,12.47,6.95,
"2026-01-14 07:45:00",60.50765,4.93228,65.78,67.05,695.64,,,,,,,0,,,0,0,0,26.65,26.62,4.47,
"2026-01-14 07:46:00",60.50784,4.93194,82.97,66.9,694.44,0,14020,278,0,0,0,,,,,,,22.43,8.85,22.79,
"2026-01-14 07:47:00",60.50787,4.93181,128,66.75,692.14,,,,,,,,19400,,,,,13.46,39.96,45.51,
"2026-01-14 07:48:00",60.50784,4.93172,119.39,66.55,691.02,,,,,,,,,373,,,,15.26,21.78,64.41,0
"2026-01-14 07:49:00",60.5078,4.93178,68.8,66.4,693.32,,,,,,,,,,,,,5.05,7.44,29.14,
"2026-01-14 07:50:00",60.5078,4.93168,67.09,66.3,693.52,,,,,,,0,,,0,0,0,34.17,,,
"2026-01-14 07:51:00",60.50777,4.93183,68.46,66.15,693.27,,,,,,,,,,,,,36.49,,,
"2026-01-14 07:52:00",60.50774,4.93185,62.96,66,693.36,0,14020,278,0,0,0,,19400,,,,,34.55,,,
"2026-01-14 07:53:00",60.50779,4.93177,23.41,,695.39,,,,,,,,,373,,,,,,,0
"2026-01-14 07:54:00",60.50779,4.9317,23.42,65.9,695.77,,,,,,,,,,,,,,0,0,
"2026-01-14 07:55:00",60.50779,4.9317,21.72,,695.89,,,,,,,0,,,0,0,0,,,,
"2026-01-14 07:56:00",60.50779,4.9317,19.44,,696.03,,,,,,,,,,,,,,,,
"2026-01-14 07:57:00",60.50779,4.9317,21.03,65.8,696.02,0,14020,278,0,0,0,,19400,,,,,,,,
"2026-01-14 07:58:00",60.50779,4.9317,21.83,65.6,696.11,,,,,,,,,373,,,,0,,,0
"2026-01-14 07:59:00",60.50779,4.93169,22.01,,695.99,,,,,,,,,,,,,,0,0,
"2026-01-14 08:00:00",60.50779,4.93169,24.67,,695.71,,,,,,,0,,,0,0,0,,,,
"2026-01-14 08:01:00",60.50779,4.93169,23.09,,695.8,,,,,,,,,,,,,,,,
"2026-01-14 08:02:00",60.50779,4.93169,18.68,,695.92,0,14020,278,0,0,0,,19400,,,,,,,,
"2026-01-14 08:03:00",60.50779,4.9317,17.06,65.4,696.07,,,,,,,,,373,,,,0,,,0
"2026-01-14 08:04:00",60.50779,4.93171,19.1,,695.99,,,,,,,,,,,,,,0,0,
