"DateTime","Latitude","Longitude","Electric Power System > Energy Storage Main > 1 > Battery Space > Power","Electric Power System > Energy Storage Main > 1 > Battery Space > State of Charge","Electric Power System > Energy Storage Main > 1 > Battery Space > Voltage","Electric Power System > Generator Set > 1 > Engine > Fuel Rate","Electric Power System > Generator Set > 1 > Engine > Fuel used Total","Electric Power System > Generator Set > 1 > Engine > Hours","Electric Power System > Generator Set > 1 > Engine > Load percentage","Electric Power System > Generator Set > 1 > Engine > Speed","Electric Power System > Generator Set > 1 > Engine > Torque percentage","Electric Power System > Generator Set > 2 > Engine > Fuel Rate","Electric Power System > Generator Set > 2 > Engine > Fuel used Total","Electric Power System > Generator Set > 2 > Engine > Hours","Electric Power System > Generator Set > 2 > Engine > Load percentage","Electric Power System > Generator Set > 2 > Engine > Speed","Electric Power System > Generator Set > 2 > Engine > Torque percentage","Propulsion and Steering > Propulsion Main Electric > Port > Inverter > Power","Propulsion and Steering > Propulsion Main Electric > Starboard > Inverter > Power","Propulsion and Steering > Thruster Electric > Port Aft > Inverter > Power","Propulsion and Steering > Thruster Electric > Port Forward > Inverter > Power"
"2026-01-05 05:26:00",60.03519,5.3416,29.63,42.5,654.27,0,14020,278,0,0,0,,,339,,,,,,,
"2026-01-05 05:27:00",60.03519,5.3416,28.55,,654.27,,,,,,,,17382,,,,,0,0,0,
"2026-01-05 05:28:00",60.03519,5.34159,32.51,42.4,653.88,,,,,,,,,,,,,,,,0
"2026-01-05 05:29:00",60.03519,5.3416,31.41,42.3,653.89,,,,,,,,,,,,,,,,
"2026-01-05 05:30:00",60.03518,5.34159,40.61,,653.39,,,,,,,0,,,0,0,0,,,,
"2026-01-05 05:31:00",60.03519,5.34159,78.36,42.15,651.42,,,,,,,,,339,,,,,,,
"2026-01-05 05:32:00",60.03518,5.34158,31.12,,653.27,0,14020,278,0,0,0,,17382,,,,,0,0,0,
"2026-01-05 05:33:00",60.03519,5.34158,32.2,42,653.2,,,,,,,,,,,,,,,,0
"2026-01-05 05:34:00",60.03518,5.3416,32.68,41.9,653.23,,,,,,,,,,,,,,,,
"2026-01-05 05:35:00",60.03518,5.34159,50.53,,652.38,,,,,,,0,,,0,0,0,,,,
"2026-01-05 05:36:00",60.03518,5.34158,32.86,41.8,652.71,,,,,,,,,339,,,,,,,
"2026-01-05 05:37:00",60.03518,5.34159,28.11,41.7,653.03,0,14020,278,0,0,0,,17382,,,,,0,0,0,
"2026-01-05 05:38:00",60.03519,5.34158,28.74,,653.12,,,,,,,,,,,,,,,,0
"2026-01-05 05:39:00",60.03519,5.34158,28.72,41.6,653.05,,,,,,,,,,,,,,,,
"2026-01-05 05:40:00",60.03518,5.34158,68.81,41.5,651.17,,,,,,,0,,,0,0,0,,,,
"2026-01-05 05:41:00",60.03519,5.34159,36.78,,652.22,,,,,,,,,339,,,,,,,
"2026-01-05 05:42:00",60.03518,5.34159,28.04,41.4,652.75,0,14020,278,0,0,0,,17382,,,,,0,0,0,
"2026-01-05 05:43:00",60.03519,5.34157,45.79,,651.86,,,,,,,,,,,,,,,,0
"2026-01-05 05:44:00",60.03518,5.34157,45.96,41.3,651.39,,,,,,,,,,,,,,,,
"2026-01-05 05:45:00",60.03519,5.34159,76.54,41.15,650.3,,,,,,,0,,,0,0,0,,,,
"2026-01-05 05:46:00",60.03519,5.34159,50.38,,650.8,,,,,,,,,339,,,,,,,
"2026-01-05 05:47:00",60.03519,5.34159,49.6,41,650.64,0,14020,278,0,0,0,,17382,,,,,0,0,0,
"2026-01-05 05:48:00",60.03519,5.34159,61.98,40.85,650.02,,,,,,,,,,,,,,,,0
"2026-01-05 05:49:00",60.03519,5.34159,51.19,,650.26,,,,,,,,,,,,,,,,
"2026-01-05 05:50:00",60.03519,5.34159,31.17,40.7,651.22,,,,,,,0,,,0,0,0,,,,
"2026-01-05 05:51:00",60.03519,5.34158,30.47,40.6,651.41,,,,,,,,,339,,,,,,,
"2026-01-05 05:52:00",60.03519,5.34158,25.57,,651.63,0,14020,278,0,0,0,,17382,,,,,0,0,0,
"2026-01-05 05:53:00",60.03519,5.34159,30.34,40.5,651.38,,,,,,,,,,,,,,,,0
"2026-01-05 05:54:00",60.03519,5.34159,31.61,,651.34,,,,,,,,,,,,,,,,
"2026-01-05 05:55:00",60.03519,5.34159,34.44,40.4,651.03,,,,,,,0,,,0,0,0,,,,
"2026-01-05 05:56:00",60.03519,5.34159,32.42,,651.03,,,,,,,,,,,,,,,,
"2026-01-05 05:57:00",60.03518,5.34159,28.82,40.3,651.17,0,14020,278,0,0,0,,17382,339,,,,,,,
"2026-01-05 05:58:00",60.03518,5.34159,33.05,,650.79,,,,,,,,,,,,,0,0,0,0
"2026-01-05 05:59:00",60.03519,5.34159,33.02,40.2,650.77,,,,,,,,,,,,,,,,
"2026-01-05 06:00:00",60.03519,5.34158,33.91,40.1,650.7,,,,,,,0,,,0,0,0,,,,
"2026-01-05 06:01:00",60.03519,5.34159,55.03,40,649.46,,,,,,,,,,,,,,,,
"2026-01-05 06:02:00",60.03519,5.3416,102.47,39.9,647.07,0,14020,278,0,0,0,,17382,339,,,,,,,
"2026-01-05 06:03:00",60.03519,5.34159,78.76,39.8,647.71,,,,,,,,,,,,,0,0,0,0
"2026-01-05 06:04:00",60.03519,5.34159,68.33,39.7,648.19,,,,,,,,,,,,,,,,
"2026-01-05 06:05:00",60.03519,5.34159,51.86,39.6,649.09,,,,,,,0,,,0,0,0,,,,
"2026-01-05 06:06:00",60.03519,5.34159,59.34,39.5,648.54,,,,,,,,,,,,,,,,
"2026-01-05 06:07:00",60.03519,5.3416,108.31,39.35,645.81,0,14020,278,0,0,0,,17382,339,,,,,,,
"2026-01-05 06:08:00",60.0352,5.34161,34.51,,648.79,,,,,,,,,,,,,0,0,0,0
"2026-01-05 06:09:00",60.0352,5.3416,31.79,39.2,649.12,,,,,,,,,,,,,,,,
"2026-01-05 06:10:00",60.03519,5.3416,31.29,39.1,649.18,,,,,,,0,,,0,0,0,,,,
"2026-01-05 06:11:00",60.0352,5.34158,42.61,,648.63,,,,,,,,,,,,,,,,
"2026-01-05 06:12:00",60.03519,5.34159,28.46,39,649.16,0,14020,278,0,0,0,,17382,339,,,,,,,
"2026-01-05 06:13:00",60.03519,5.34158,34.87,,648.84,,,,,,,,,,,,,0,0,0,0
"2026-01-05 06:14:00",60.03519,5.34159,34.19,38.9,648.82,,,,,,,,,,,,,,,,
"2026-01-05 06:15:00",60.03519,5.34159,33.74,38.8,648.71,,,,,,,0,,,0,0,0,,,,
"2026-01-05 06:16:00",60.03519,5.34159,35.44,,648.72,,,,,,,,,,,,,,,,
"2026-01-05 06:17:00",60.03519,5.34159,30.92,38.7,648.59,0,14020,278,0,0,0,,17382,339,,,,,,,
"2026-01-05 06:18:00",60.03519,5.34159,36.06,,648.31,,,,,,,,,,,,,0,0,0,0
"2026-01-05 06:19:00",60.03519,5.34159,36.37,38.6,648.36,,,,,,,,,,,,,,,,
"2026-01-05 06:20:00",60.03518,5.34159,37.11,38.5,648.14,,,,,,,0,,,0,0,0,,,,
"2026-01-05 06:21:00",60.03519,5.34158,36.69,,647.97,,,,,,,,,,,,,,,,
"2026-01-05 06:22:00",60.0352,5.34159,30.89,38.4,648.33,0,14020,278,0,0,0,,17382,339,,,,,,,
"2026-01-05 06:23:00",60.03519,5.34158,34.81,38.3,648.06,,,,,,,,,,,,,0,0,0,0
"2026-01-05 06:24:00",60.0352,5.34159,32.58,,648.01,,,,,,,,,,,,,,,,
"2026-01-05 06:25:00",60.03519,5.34158,31.97,38.2,647.94,,,,,,,0,,,0,0,0,,,,
"2026-01-05 06:26:00",60.03518,5.34159,32.36,,647.79,,,,,,,,,,,,,,,,
"2026-01-05 06:27:00",60.03519,5.34158,27.89,38.1,647.91,0,14020,278,0,0,0,,17382,339,,,,,,,
"2026-01-05 06:28:00",60.03518,5.34157,33.6,,647.66,,,,,,,,,,,,,0,0,0,0
"2026-01-05 06:29:00",60.03518,5.34158,74.82,37.95,645.54,,,,,,,,,,,,,,,,
"2026-01-05 06:30:00",60.03518,5.34158,67.88,37.8,645.39,,,,,,,0,,,0,0,0,,,,
"2026-01-05 06:31:00",60.03519,5.34157,113.61,37.65,642.76,,,,,,,,,,,,,,,,
"2026-01-05 06:32:00",60.03518,5.34158,42.78,37.5,645.84,0,14020,278,0,0,0,,17382,339,,,,,,,
"2026-01-05 06:33:00",60.03518,5.34158,59.29,37.4,645.06,,,,,,,,,,,,,0,0,0,0
"2026-01-05 06:34:00",60.03518,5.3416,51.77,37.3,645.62,,,,,,,,,,,,,,,,
"2026-01-05 06:35:00",60.03519,5.34159,78.21,37.2,643.78,,,,,,,0,,,0,0,0,,,,
"2026-01-05 06:36:00",60.03518,5.3416,67.31,37.05,643.83,,,,,,,,,,,,,,,,
"2026-01-05 06:37:00",60.03518,5.34159,48.54,36.9,644.46,0,14020,278,0,0,0,,17382,339,,,,,,,
"2026-01-05 06:38:00",60.03518,5.3416,53.43,36.8,644.39,,,,,,,,,,,,,0,0,0,0
"2026-01-05 06:39:00",60.03517,5.34159,62.71,36.7,643.77,,,,,,,,,,,,,,,,
"2026-01-05 06:40:00",60.03517,5.34159,65.36,36.6,643.33,,,,,,,0,,,0,0,0,,,,
"2026-01-05 06:41:00",60.03519,5.34158,36.7,36.5,644.66,,,,,,,,,,,,,,,,
"2026-01-05 06:42:00",60.03518,5.3416,32.71,,644.98,0,14020,278,0,0,0,,17382,339,,,,,,,
"2026-01-05 06:43:00",60.03517,5.3416,36.43,36.4,644.63,,,,,,,,,,,,,0,0,0,0
"2026-01-05 06:44:00",60.03518,5.3416,34.19,36.3,644.71,,,,,,,,,,,,,,,,
"2026-01-05 06:45:00",60.03519,5.3416,34.94,,644.77,,,,,,,0,,,0,0,0,,,,
"2026-01-05 06:46:00",60.03518,5.3416,35.04,36.2,644.64,,,,,,,,,,,,,,,,
"2026-01-05 06:47:00",60.03518,5.34159,29.35,,644.81,0,14020,278,0,0,0,,17382,339,,,,,,,
"2026-01-05 06:48:00",60.03518,5.34159,35.34,36.1,644.59,,,,,,,,,,,,,0,0,0,0
"2026-01-05 06:49:00",60.03518,5.3416,35.43,36,644.49,,,,,,,,,,,,,,,,
"2026-01-05 06:50:00",60.03518,5.3416,34.09,,644.25,,,,,,,0,,,0,0,0,,,,
"2026-01-05 06:51:00",60.03517,5.34159,33.33,35.9,644.21,,,,,,,,,,,,,,,,
"2026-01-05 06:52:00",60.03518,5.34158,29.11,,644.46,0,14020,278,0,0,0,,17382,339,,,,,,,
"2026-01-05 06:53:00",60.03517,5.34159,34.57,35.8,644.22,,,,,,,,,,,,,0,0,0,0
"2026-01-05 06:54:00",60.03518,5.34159,35.03,35.7,644.15,,,,,,,,,,,,,,,,
"2026-01-05 06:55:00",60.03519,5.34159,34.33,,644.02,,,,,,,0,,,0,0,0,,,,
"2026-01-05 06:56:00",60.03519,5.3416,32.82,35.6,643.91,,,,,,,,,,,,,,,,
"2026-01-05 06:57:00",60.03518,5.34159,30.23,35.5,643.96,0,14020,278,0,0,0,,17382,339,,,,,,,
"2026-01-05 06:58:00",60.03517,5.34158,34.78,,643.67,,,,,,,,,,,,,0,0,0,0
"2026-01-05 06:59:00",60.03518,5.3416,35.2,35.4,643.55,,,,,,,,,,,,,,,,
"2026-01-05 07:00:00",60.03519,5.34158,34.66,,643.41,,,,,,,,,,,,,,,,
"2026-01-05 07:01:00",60.03519,5.34157,33.29,35.3,643.41,,,,,,,0,,,0,0,0,,,,
"2026-01-05 07:02:00",60.03518,5.34158,29.97,35.2,643.42,0,14020,278,0,0,0,,,339,,,,,,,
"2026-01-05 07:03:00",60.03518,5.34158,37.12,,643.27,,,,,,,,17382,,,,,0,0,0,0
"2026-01-05 07:04:00",60.03518,5.34158,36.33,35.1,642.97,,,,,,,,,,,,,,,,
"2026-01-05 07:05:00",60.03518,5.34158,37.09,35,642.77,,,,,,,,,,,,,,,,
"2026-01-05 07:06:00",60.03518,5.34158,30.99,,643.11,,,,,,,0,,,0,0,0,,,,
"2026-01-05 07:07:00",60.03518,5.34157,31.97,34.9,642.99,0,14020,278,0,0,0,,,339,,,,,,,
"2026-01-05 07:08:00",60.03518,5.34157,33.04,,642.81,,,,,,,,17382,,,,,0,0,0,0
"2026-01-05 07:09:00",60.03518,5.34157,33.49,34.8,642.86,,,,,,,,,,,,,,,,
"2026-01-05 07:10:00",60.03518,5.34157,28.88,34.7,642.72,,,,,,,,,,,,,,,,
"2026-01-05 07:11:00",60.03517,5.34158,29.09,,642.75,,,,,,,0,,,0,0,0,,,,
"2026-01-05 07:12:00",60.03517,5.34158,32.54,34.6,642.51,0,14020,278,0,0,0,,,339,,,,,,,
"2026-01-05 07:13:00",60.03518,5.34158,32.24,,642.39,,,,,,,,17382,,,,,0,0,0,0
"2026-01-05 07:14:00",60.03517,5.34156,32.25,34.5,642.26,,,,,,,,,,,,,,,,
"2026-01-05 07:15:00",60.03517,5.34157,31.87,,642.16,,,,,,,,,,,,,,,,
"2026-01-05 07:16:00",60.03517,5.34157,34.91,34.4,642.01,,,,,,,0,,,0,0,0,,,,
"2026-01-05 07:17:00",60.03518,5.34158,34.7,34.3,641.66,,,,,,,,,339,,,,,,,
"2026-01-05 07:18:00",60.03518,5.34158,34.95,,641.78,0,14020,278,0,0,0,,17382,,,,,0,0,0,0
"2026-01-05 07:19:00",60.03518,5.34157,27.77,34.2,642.13,,,,,,,,,,,,,,,,
"2026-01-05 07:20:00",60.03518,5.34158,31.64,,641.81,,,,,,,,,,,,,,,,
"2026-01-05 07:21:00",60.03518,5.34158,35.55,34.1,641.52,,,,,,,0,,,0,0,0,,,,
"2026-01-05 07:22:00",60.03518,5.34158,61.68,34,640.11,,,,,,,,,339,,,,,,,
"2026-01-05 07:23:00",60.03518,5.34157,54.21,33.9,639.87,0,14020,278,0,0,0,,17382,,,,,0,0,0,
"2026-01-05 07:24:00",60.03518,5.34158,32.67,33.8,641.05,,,,,,,,,,,,,,,,0
"2026-01-05 07:25:00",60.03518,5.34158,34.54,33.7,640.91,,,,,,,,,,,,,,,,
"2026-01-05 07:26:00",60.03518,5.34157,31.61,,640.94,,,,,,,0,,,0,0,0,,,,
"2026-01-05 07:27:00",60.03518,5.34158,30.44,33.6,640.9,,,,,,,,,339,,,,,,,
"2026-01-05 07:28:00",60.03518,5.34157,34.01,,640.64,0,14020,278,0,0,0,,17382,,,,,0,0,0,
"2026-01-05 07:29:00",60.03518,5.34156,43.17,33.5,640.14,,,,,,,,,,,,,,,,0
"2026-01-05 07:30:00",60.03518,5.34157,51.84,33.4,639.59,,,,,,,,,,,,,5.9,12.07,,
"2026-01-05 07:31:00",60.03518,5.34157,56.78,33.3,638.89,,,,,,,0,,,0,0,0,4.11,11.21,,
"2026-01-05 07:32:00",60.03516,5.34158,53.72,33.2,638.92,,,,,,,,,,,,,6.21,4.51,9.96,
"2026-01-05 07:33:00",60.03509,5.34162,55.51,33.1,638.69,0,14020,278,0,0,0,,17382,339,,,,4.09,6.92,3.67,
"2026-01-05 07:34:00",60.03495,5.34146,48.08,33,638.96,,,,,,,,,,,,,3.75,1.44,0.55,0
"2026-01-05 07:35:00",60.03485,5.34114,58.99,32.9,638.23,,,,,,,,,,,,,5.21,5.79,5.78,2.15
"2026-01-05 07:36:00",60.03483,5.34076,41.51,32.8,638.87,,,,,,,0,,,0,0,0,0.47,-0.79,0.97,0.6
"2026-01-05 07:37:00",60.03476,5.34051,42.84,32.7,638.55,,,,,,,,,,,,,1.39,2.09,0.78,3.66
"2026-01-05 07:38:00",60.03465,5.34034,61.44,32.6,637.69,0,14020,278,0,0,0,,17382,339,,,,8.87,1.75,6.87,15.81
"2026-01-05 07:39:00",60.03459,5.33967,54.52,32.5,637.68,,,,,,,,,,,,,8.87,4.14,,
"2026-01-05 07:40:00",60.03491,5.33938,49.74,32.4,637.94,,,,,,,,,,,,,3.65,5.13,,
"2026-01-05 07:41:00",60.03532,5.33955,42.92,,638.06,,,,,,,0,,,0,0,0,1.98,5.18,,
"2026-01-05 07:42:00",60.03566,5.33984,51.21,32.3,637.56,,,,,,,,,,,,,4.97,12.03,,
"2026-01-05 07:43:00",60.03579,5.33993,51.31,32.2,637.12,0,14020,278,0,0,0,,17382,339,,,,5.11,5.01,0,0
"2026-01-05 07:44:00",60.0358,5.34007,49.9,32.1,637.01,,,,,,,,,,,,,2.4,,0.65,4.31
"2026-01-05 07:45:00",60.03582,5.34018,47.49,32,637.24,,,,,,,,,,,,,2.48,4.57,0.34,1.25
"2026-01-05 07:46:00",60.03579,5.34035,40.62,31.9,637.31,,,,,,,0,,,0,0,0,2.28,1.29,0.3,0.49
"2026-01-05 07:47:00",60.03574,5.34052,48.48,31.8,636.86,,,,,,,,,,,,,1,1.22,0.1,0.82
"2026-01-05 07:48:00",60.03574,5.3406,46.94,31.7,636.59,0,14020,278,0,0,0,,17382,339,,,,2.64,3.41,1.94,2.24
"2026-01-05 07:49:00",60.03573,5.34067,41.38,31.6,636.82,,,,,,,,,,,,,1.16,1.86,2.71,1.72
"2026-01-05 07:50:00",60.03572,5.34072,43.62,,636.64,,,,,,,,,,,,,6.69,-2.33,5.91,0.63
"2026-01-05 07:51:00",60.03571,5.34072,50.79,31.5,636.03,,,,,,,0,,,0,0,0,2.9,0.02,1.05,1.76
"2026-01-05 07:52:00",60.03571,5.34068,47.02,31.4,636.15,,,,,,,,,,,,,,1.3,5.19,0.67
"2026-01-05 07:53:00",60.03575,5.34058,40.27,31.3,636.33,0,14020,278,0,0,0,,17382,339,,,,,,4.95,1.1
