regime,regime_label,load_bin,n,power_kw_median,fuel_gph_median,oem_fuel_gph,fuel_delta_gph,fuel_delta_pct,sfoc_gkwh_median,oem_sfoc_gkwh,sfoc_delta_gkwh,sfoc_delta_pct,power_scale_to_match_oem
ge1600,~1800 rpm,"[40, 50)",362,190.575,40030.2,37152.5,2877.699999999997,7.745642958078183,211.3327578482847,193.0,18.3327578482847,9.498838263359948,1.0883398278593757
ge1600,~1800 rpm,"[50, 60)",579,198.96800000000002,42042.0,38362.016,3679.9839999999967,9.592780525403036,210.8411214953271,192.8656,17.975521495327087,9.320232065919006,1.095583191598311
ge1600,~1800 rpm,"[60, 70)",115,248.32500000000002,53029.200000000004,47591.775,5437.425000000003,11.425135960993265,213.90374331550805,191.84,22.06374331550805,11.501117241194772,1.1131545491574197
ge1600,~1800 rpm,"[70, 80)",160,290.675,63478.799999999996,55518.925,7959.874999999993,14.337228251447579,218.49647185393792,191.0,27.49647185393792,14.396058562271161,1.1433722825144756
lt1600,~1400 rpm,"[40, 50)",410,183.645,33272.4,37152.5,-3880.0999999999985,-10.44371172868582,180.80679533358423,193.0,-12.193204666415767,-6.31772262508589,0.9387451600766685
lt1600,~1400 rpm,"[50, 60)",59,194.425,35263.2,37512.475,-2249.2750000000015,-5.9960719733901895,181.53574580759047,192.96,-11.424254192409535,-5.9205297431641455,0.9399447407427308
