soc_min_pct,config_path,run_dir,objective_value,total_fuel_kg,total_starts,total_stops,time_two_gensets_online_h,min_soc_pct,terminal_soc_pct,terminal_reference_soc_pct,configured_soc_min_pct,battery_throughput_kwh,solve_time_s,wall_clock_runtime_s,warning
20,C:\Users\bulve\OneDrive\master\model\analysis\output\sensitivity_new_baseline_startupcost1000g\soc_min\generated_configs\soc_min_20pct.toml,C:\Users\bulve\OneDrive\master\model\runs\2026-04-23_134645_baseline_model_no_terminal_soc_cstart_1000g_socmin_20pct,809827.8881437499,807.82788814375,2,1,0.5,20.0,20.0,50.0,20.0,1203.91854375,1.1222913265228271,18.74892969999928,ends 30.0 pp below the old terminal reserve; hits the configured minimum SOC
30,C:\Users\bulve\OneDrive\master\model\analysis\output\sensitivity_new_baseline_startupcost1000g\soc_min\generated_configs\soc_min_30pct.toml,C:\Users\bulve\OneDrive\master\model\runs\2026-04-23_134709_baseline_model_no_terminal_soc_cstart_1000g_socmin_30pct,828431.6916687135,825.43169166875,3,2,0.5,30.0,30.0,50.0,30.0,1150.93726875,5.925740957260132,24.981708300008904,ends 20.0 pp below the old terminal reserve; hits the configured minimum SOC
40,C:\Users\bulve\OneDrive\master\model\analysis\output\sensitivity_new_baseline_startupcost1000g\soc_min\generated_configs\soc_min_40pct.toml,C:\Users\bulve\OneDrive\master\model\runs\2026-04-23_134735_baseline_model_no_terminal_soc_cstart_1000g_socmin_40pct,846819.5024437493,843.81950244375,3,2,0.5,40.0,40.0,50.0,40.0,1178.05124375,5.4615089893341064,23.491071600001305,ends 10.0 pp below the old terminal reserve; hits the configured minimum SOC
